Keuwl Accelerometer Data File
2021-04-23 02-18-31

Time (s), X (g), Y (g), Z (g), R (g), Theta (deg), Phi (deg)
5.8199010,-0.010251,0.107144,0.909629,0.915975,6.748257,95.464966
5.8218999,-0.010739,0.107633,0.910117,0.916523,6.777807,95.697731
5.8239002,-0.008542,0.107633,0.911338,0.917711,6.756621,94.537773
5.8259001,-0.007810,0.105924,0.913778,0.919930,6.629956,94.216942
5.8278999,-0.009519,0.105680,0.914022,0.920161,6.621758,95.146706
5.8298993,-0.011471,0.104216,0.915243,0.921228,6.534980,96.281273
5.8318992,-0.011959,0.102751,0.915243,0.921070,6.448440,96.638763
5.8338990,-0.015376,0.102263,0.914754,0.920581,6.449899,98.550827
5.8358989,-0.017817,0.100311,0.917683,0.923321,6.334997,100.071587
5.8378987,-0.018549,0.099334,0.919392,0.924928,6.272230,100.577148
5.8398981,-0.021966,0.094697,0.922565,0.927672,6.015097,103.059311
5.8418980,-0.026115,0.093233,0.926714,0.931758,5.964501,105.647812
5.8438978,-0.026847,0.091768,0.928178,0.933090,5.881500,106.307007
5.8458977,-0.029288,0.087131,0.932327,0.936848,5.630785,108.579269
5.8478971,-0.030020,0.086643,0.933303,0.937797,5.611260,109.110123
5.8498969,-0.034169,0.083226,0.934524,0.938844,5.498932,112.320953
5.8518968,-0.037098,0.079809,0.936720,0.940846,5.367501,114.930504
5.8538961,-0.038562,0.078345,0.938185,0.942240,5.317434,116.206955
5.8558960,-0.039050,0.076880,0.939405,0.943354,5.244599,116.927681
5.8578959,-0.039294,0.075660,0.939161,0.943023,5.187009,117.445328
5.8598957,-0.039538,0.074196,0.940137,0.943889,5.110174,118.052917
5.8618956,-0.038806,0.070047,0.944775,0.948162,4.844724,118.986755
5.8638949,-0.037342,0.068338,0.946483,0.949681,4.703613,118.653450
5.8658948,-0.035878,0.064433,0.947215,0.950082,4.451927,119.109856
5.8678946,-0.033681,0.060040,0.950144,0.952635,4.144111,119.291359
5.8698940,-0.032461,0.057355,0.950876,0.953157,3.964769,119.508018
5.8718939,-0.029776,0.049545,0.953561,0.955311,3.468990,121.005241
5.8738937,-0.028800,0.043932,0.958442,0.959881,3.137125,123.247070
5.8758931,-0.028312,0.039783,0.961859,0.963098,2.906027,125.437805
5.8778930,-0.026603,0.033925,0.969913,0.970871,2.545067,128.102570
5.8798928,-0.025871,0.023918,0.976503,0.977138,2.066396,137.245743
5.8818927,-0.025139,0.019281,0.979432,0.979944,1.852769,142.512146
5.8838925,-0.025139,0.010739,0.989926,0.990304,1.581772,156.868576
5.8858919,-0.025383,0.006834,0.996272,0.996619,1.511420,164.931519
5.8878918,-0.024651,0.001708,1.005791,1.006094,1.407365,176.035339
5.8898916,-0.025627,-0.004637,1.016285,1.016619,1.467938,190.256821
5.8918910,-0.025871,-0.007322,1.020923,1.021277,1.508439,195.802521
5.8938909,-0.027335,-0.012203,1.031662,1.032096,1.661893,204.057343
5.8958907,-0.030020,-0.014400,1.039472,1.040005,1.834617,205.625870
5.8978906,-0.030996,-0.015132,1.044353,1.044922,1.891654,206.021118
5.8998899,-0.029532,-0.017817,1.052651,1.053216,1.876697,211.102829
5.9018898,-0.031240,-0.018793,1.057288,1.057917,1.974867,211.029541
5.9038897,-0.031484,-0.017817,1.061437,1.062054,1.952041,209.505157
5.9058895,-0.031240,-0.018549,1.066075,1.066694,1.951941,210.699722
5.9078894,-0.029776,-0.018793,1.069003,1.069583,1.886474,212.257965
5.9098887,-0.025871,-0.017573,1.073885,1.074340,1.668005,214.186127
5.9118886,-0.021478,-0.016108,1.075837,1.076172,1.429303,216.869904
5.9138885,-0.018793,-0.014400,1.077302,1.077562,1.258966,217.460556
5.9158883,-0.017329,-0.012691,1.078278,1.078492,1.141410,216.218842
5.9178877,-0.013179,-0.007566,1.074861,1.074968,0.809876,209.859024
5.9198875,-0.010251,-0.005125,1.072176,1.072237,0.612617,206.565048
5.9218874,-0.007322,0.000732,1.071444,1.071469,0.393664,174.289413
5.9238873,-0.005369,0.003905,1.071200,1.071221,0.355533,143.972626
5.9258866,-0.004149,0.010983,1.066807,1.066871,0.630560,110.695450
5.9278865,-0.004393,0.018305,1.061193,1.061360,1.016448,103.495735
5.9298863,-0.003417,0.020013,1.058020,1.058215,1.099317,99.688789
5.9318862,-0.002197,0.025139,1.049234,1.049538,1.377714,94.993744
5.9338856,-0.003417,0.030752,1.039472,1.039932,1.704906,96.340195
5.9358854,-0.005125,0.033193,1.034346,1.034891,1.859832,98.777817
5.9378858,-0.008542,0.039294,1.022631,1.023421,2.251945,102.264771
5.9398856,-0.008542,0.042711,1.016774,1.017706,2.453038,101.309929
5.9418850,-0.008786,0.045884,1.008475,1.009557,2.652399,100.840302
5.9438848,-0.009519,0.049545,0.998225,0.999499,2.893335,100.875061
5.9458847,-0.009763,0.050277,0.992855,0.994175,2.953003,100.988655
5.9478846,-0.010983,0.053450,0.982116,0.983631,3.180139,101.611488
5.9498839,-0.009519,0.058087,0.971622,0.973403,3.466844,99.306099
5.9518838,-0.009763,0.059064,0.967228,0.969079,3.541713,99.385521
5.9538836,-0.007810,0.061504,0.958930,0.960932,3.699253,97.236923
5.9558835,-0.003661,0.063701,0.955757,0.957885,3.819365,93.289246
5.9578834,-0.002685,0.065897,0.948924,0.951213,3.975769,92.332985
5.9598827,-0.001220,0.068094,0.942090,0.944548,4.134791,91.026695
5.9618826,-0.000244,0.069314,0.940869,0.943419,4.213427,90.201744
5.9638824,0.003417,0.070535,0.939161,0.941812,4.300108,87.226593
5.9658823,0.005369,0.071755,0.938185,0.940940,4.385839,85.720535
5.9678817,0.006346,0.073708,0.938185,0.941097,4.508716,85.079384
5.9698815,0.005125,0.073708,0.938429,0.941333,4.501803,86.022263
5.9718814,0.007078,0.073952,0.936720,0.939662,4.534534,84.532898
5.9738812,0.008054,0.076148,0.937208,0.940331,4.670890,83.962318
5.9758811,0.009030,0.077124,0.937697,0.940906,4.733876,83.321724
5.9778810,0.009030,0.077613,0.937697,0.940946,4.763331,83.363350
5.9798803,0.009274,0.077857,0.941358,0.944617,4.761274,83.206810
5.9818802,0.010251,0.077613,0.945018,0.948256,4.735655,82.476181
5.9838800,0.010983,0.077369,0.946971,0.950190,4.717378,81.920509
5.9858799,0.008786,0.076148,0.951608,0.954691,4.605300,83.418053
5.9878798,0.008542,0.076148,0.957466,0.960527,4.575644,83.599350
5.9898791,0.008298,0.076392,0.961127,0.964194,4.571061,83.800484
5.9918790,0.007810,0.075660,0.967717,0.970701,4.494183,84.106468
5.9938788,0.007322,0.075660,0.970401,0.973374,4.478947,84.472458
5.9958787,0.006834,0.075416,0.976503,0.979435,4.434249,84.822289
5.9978786,0.004881,0.077369,0.981140,0.984198,4.517700,86.389908
5.9998779,0.004881,0.078101,0.983581,0.986689,4.548810,86.423668
6.0018778,0.004881,0.080541,0.985533,0.988831,4.680567,86.531769
6.0038776,0.004393,0.081274,0.987242,0.990591,4.713057,86.905945
6.0058775,0.004393,0.081518,0.988462,0.991827,4.721238,86.915192
6.0078773,0.002685,0.082006,0.990659,0.994051,4.734662,88.124916
6.0098772,0.003173,0.082250,0.990415,0.993829,4.750812,87.790871
6.0118766,0.003173,0.084690,0.989682,0.993304,4.894489,87.854477
6.0138764,0.003905,0.086155,0.989926,0.993676,4.979057,87.404800
6.0158763,0.003173,0.087375,0.990170,0.994023,5.046166,87.920341
6.0178761,0.003173,0.092012,0.989438,0.993712,5.316034,88.025063
6.0198760,0.002441,0.094453,0.986021,0.990538,5.473607,88.519821
6.0218754,0.002441,0.094941,0.984557,0.989127,5.509826,88.527428
6.0238752,-0.000244,0.095185,0.983337,0.987933,5.528893,90.146912
6.0258751,-0.001220,0.095185,0.978699,0.983318,5.555414,90.734520
6.0278749,-0.002441,0.095185,0.976747,0.981377,5.567782,91.468803
6.0298743,-0.007566,0.095185,0.977479,0.982132,5.579246,94.544724
6.0318742,-0.008298,0.094941,0.977235,0.981871,5.570070,94.995163
6.0338740,-0.010007,0.095185,0.973818,0.978510,5.613181,96.001358
6.0358744,-0.010983,0.095917,0.973574,0.978349,5.663201,96.532135
6.0378733,-0.011471,0.095917,0.972598,0.977383,5.672192,96.819778
6.0398736,-0.012935,0.096650,0.969425,0.974317,5.743886,97.623077
6.0418735,-0.014644,0.097626,0.969669,0.974681,5.813015,98.530769
6.0438733,-0.015132,0.098114,0.969181,0.974252,5.848480,98.767578
6.0458727,-0.016352,0.099090,0.965276,0.970486,5.939867,99.370758
6.0478725,-0.017085,0.099334,0.963812,0.969068,5.970151,99.758835
6.0498724,-0.019037,0.100799,0.963079,0.968527,6.079831,100.695023
6.0518723,-0.019281,0.100555,0.964788,0.970205,6.057736,100.854576
6.0538716,-0.018549,0.101775,0.965032,0.970561,6.118755,100.329025
6.0558715,-0.018061,0.102019,0.966496,0.972033,6.118595,100.039253
6.0578713,-0.017573,0.102019,0.970889,0.976393,6.086180,99.773224
6.0598707,-0.018305,0.101531,0.972598,0.978054,6.054985,100.219986
6.0618706,-0.020990,0.100555,0.976259,0.981648,6.006552,101.790504
6.0638704,-0.022942,0.100799,0.980164,0.985600,6.020667,102.822250
6.0658703,-0.022942,0.099090,0.982116,0.987369,5.912678,103.035835
6.0678701,-0.023430,0.098602,0.986998,0.992187,5.862740,103.366928
6.0698695,-0.023918,0.097138,0.988462,0.993511,5.779028,103.832825
6.0718694,-0.024406,0.094697,0.990415,0.995231,5.638993,104.452431
6.0738692,-0.024895,0.091768,0.995784,1.000313,5.454490,105.177727
6.0758686,-0.025383,0.091768,0.997736,1.002269,5.451220,105.461220
6.0778685,-0.025383,0.089816,0.999933,1.004280,5.332559,105.780754
6.0798683,-0.025871,0.088840,1.005058,1.009309,5.260081,106.236023
6.0818682,-0.025871,0.088595,1.007987,1.012204,5.231656,106.278389
6.0838680,-0.025383,0.087619,1.012869,1.016968,5.146279,106.155960
6.0858674,-0.024406,0.087375,1.015797,1.019840,5.103460,105.606621
6.0878673,-0.023674,0.087619,1.021167,1.025192,5.079062,105.119987
6.0898671,-0.022454,0.085667,1.025316,1.029133,4.936616,104.687302
6.0918670,-0.021722,0.085667,1.027024,1.030820,4.918287,104.228127
6.0938663,-0.019769,0.083714,1.029953,1.033539,4.773971,103.287064
6.0958662,-0.018793,0.083714,1.030197,1.033764,4.760821,102.652557
6.0978661,-0.019281,0.084446,1.029709,1.033346,4.808438,102.861511
6.0998659,-0.020990,0.087375,1.031173,1.035081,4.980433,103.507835
6.1018653,-0.020501,0.088107,1.030197,1.034161,5.018251,103.098900
6.1038651,-0.020990,0.088595,1.029709,1.033726,5.053034,103.328461
6.1058650,-0.021722,0.088840,1.030929,1.034978,5.069563,103.739571
6.1078649,-0.021966,0.088840,1.030685,1.034740,5.073967,103.888000
6.1098642,-0.022942,0.087375,1.030929,1.034880,5.007816,104.712044
6.1118641,-0.024895,0.089328,1.031417,1.035578,5.137439,105.572540
6.1138639,-0.024406,0.090304,1.030441,1.034678,5.187047,105.124008
6.1158638,-0.024406,0.089572,1.028489,1.032670,5.157879,105.241905
6.1178632,-0.025139,0.090304,1.028489,1.032751,5.207593,105.556053
6.1198630,-0.025139,0.091524,1.028245,1.032616,5.273846,105.358490
6.1218629,-0.023918,0.092989,1.027756,1.032232,5.337224,104.424805
6.1238627,-0.022942,0.093477,1.028489,1.032983,5.346431,103.789581
6.1258621,-0.022698,0.094453,1.031173,1.035739,5.381720,103.512527
6.1278620,-0.024162,0.094697,1.030441,1.035065,5.417974,104.313873
6.1298618,-0.022698,0.095673,1.030441,1.035122,5.450896,103.346382
6.1318617,-0.022210,0.096894,1.029709,1.034496,5.514128,102.910263
6.1338611,-0.019525,0.098846,1.029953,1.034870,5.587249,101.173836
6.1358609,-0.019037,0.100311,1.028733,1.033787,5.667974,100.745857
6.1378608,-0.018793,0.101531,1.027268,1.032445,5.739790,100.486542
6.1398606,-0.017329,0.102507,1.026048,1.031301,5.785638,99.595001
6.1418600,-0.015864,0.103972,1.024584,1.029968,5.861001,98.675400
6.1438599,-0.014644,0.106412,1.021899,1.027529,6.000512,97.835526
6.1458597,-0.013179,0.107144,1.020679,1.026372,6.037477,97.012543
6.1478596,-0.013668,0.109097,1.017506,1.023429,6.167359,97.140793
6.1498590,-0.014644,0.110073,1.013601,1.019665,6.252004,97.578003
6.1518588,-0.013668,0.109829,1.011404,1.017442,6.244976,97.093674
6.1538587,-0.013424,0.111782,1.008719,1.014983,6.368490,96.847702
6.1558580,-0.013179,0.111782,1.008719,1.014980,6.366920,96.724350
6.1578579,-0.013179,0.113002,1.005058,1.011477,6.458163,96.652390
6.1598582,-0.011227,0.114222,1.002862,1.009408,6.528826,95.613602
6.1618581,-0.011471,0.115687,1.000909,1.007638,6.625133,95.662720
6.1638579,-0.011715,0.116663,0.997492,1.004360,6.704053,95.734329
6.1658573,-0.010495,0.118615,0.996516,1.003605,6.814228,95.056213
6.1678572,-0.009763,0.119104,0.995052,1.002202,6.848280,94.685898
6.1698570,-0.010495,0.120812,0.993099,1.000476,6.961903,94.964745
6.1718564,-0.010251,0.122032,0.993099,1.000621,7.029842,94.801575
6.1738563,-0.011227,0.123741,0.993099,1.000842,7.131381,95.184242
6.1758561,-0.012447,0.124473,0.990659,0.998525,7.196856,95.710594
6.1778560,-0.014400,0.124961,0.989682,0.997644,7.243402,96.573448
6.1798558,-0.015620,0.125693,0.988950,0.997028,7.298450,97.083931
6.1818552,-0.016840,0.126670,0.988218,0.996445,7.367881,97.572952
6.1838551,-0.018061,0.125937,0.988462,0.996616,7.334277,98.161194
6.1858549,-0.021722,0.125693,0.987974,0.996174,7.356688,99.804756
6.1878548,-0.024162,0.126670,0.990170,0.998532,7.420053,100.799515
6.1898541,-0.026359,0.126670,0.991391,0.999798,7.435481,101.755066
6.1918540,-0.028556,0.126181,0.994076,1.002459,7.415000,102.751564
6.1938539,-0.030264,0.124473,0.997004,1.005200,7.321505,103.665573
6.1958537,-0.033437,0.122276,0.998957,1.006968,7.232045,105.293823
6.1978531,-0.037342,0.120080,0.999933,1.007809,7.167902,107.274422
6.1998529,-0.039538,0.119104,1.001153,1.008988,7.144793,108.364471
6.2018528,-0.041735,0.116907,1.003350,1.011000,7.052742,109.646248
6.2038522,-0.043688,0.115199,1.005791,1.013308,6.983621,110.768593
6.2058520,-0.044908,0.113734,1.006767,1.014166,6.925037,111.546577
6.2078519,-0.045396,0.112270,1.008719,1.015963,6.845816,112.015839
6.2098517,-0.045152,0.111782,1.010428,1.017594,6.803916,111.995262
6.2118516,-0.045396,0.111294,1.011404,1.018521,6.777287,112.190285
6.2138515,-0.044908,0.110561,1.009452,1.016481,6.741976,112.106056
6.2158508,-0.044908,0.110561,1.009452,1.016481,6.741976,112.106056
6.2178507,-0.043932,0.110805,1.007987,1.015010,6.744012,111.627129
6.2198505,-0.043688,0.109829,1.008963,1.015863,6.681725,111.691566
6.2218504,-0.043932,0.108609,1.009452,1.016228,6.620187,112.023056
6.2238503,-0.045640,0.106656,1.010428,1.017066,6.549667,113.166931
6.2258501,-0.046372,0.105924,1.011404,1.017992,6.522095,113.643227
6.2278500,-0.046372,0.105680,1.013113,1.019665,6.498722,113.691818
6.2298498,-0.047837,0.105436,1.016774,1.023344,6.496277,114.403976
6.2318497,-0.048569,0.104216,1.017506,1.023981,6.447041,114.987503
6.2338495,-0.049301,0.101531,1.018482,1.024717,6.323690,115.900139
6.2358494,-0.049057,0.097382,1.021411,1.027215,6.093520,116.737114
6.2378492,-0.048569,0.096406,1.023607,1.029284,6.020146,116.738846
6.2398491,-0.049057,0.092989,1.028000,1.033363,5.839424,117.814293
6.2418489,-0.049545,0.090548,1.030929,1.036083,5.717380,118.686150
6.2438493,-0.050277,0.087863,1.033614,1.038559,5.593664,119.779144
6.2458491,-0.051010,0.086399,1.038983,1.043817,5.515834,120.557411
6.2478490,-0.052474,0.085911,1.041668,1.046521,5.520061,121.416397
6.2498493,-0.051986,0.084446,1.046549,1.051237,5.412872,121.616745
6.2518492,-0.054670,0.082006,1.050454,1.055068,5.360012,123.690071
6.2538490,-0.055647,0.082006,1.051187,1.055848,5.385797,124.159698
6.2558489,-0.056623,0.080541,1.051675,1.056273,5.348227,125.108383
6.2578487,-0.060040,0.078345,1.056312,1.060914,5.338435,127.464935
6.2598491,-0.061016,0.077124,1.058997,1.063553,5.305481,128.348907
6.2618489,-0.062236,0.074684,1.061681,1.066123,5.231843,129.805573
6.2638488,-0.062481,0.073463,1.063634,1.067997,5.180848,130.381104
6.2658486,-0.062969,0.073952,1.064610,1.069032,5.212858,130.413895
6.2678485,-0.062481,0.071755,1.070224,1.074445,5.080335,131.047668
6.2698488,-0.061748,0.072487,1.071932,1.076153,5.076399,130.426071
6.2718487,-0.060284,0.072487,1.075593,1.079717,5.009381,129.748596
6.2738485,-0.059796,0.071267,1.078034,1.082040,4.932169,129.998032
6.2758484,-0.059796,0.071267,1.078034,1.082040,4.932169,129.998032
6.2778482,-0.060040,0.072975,1.080719,1.084842,4.997359,129.445587
6.2798486,-0.058820,0.071999,1.084624,1.088601,4.899250,129.247070
6.2818484,-0.059064,0.071999,1.086088,1.090073,4.900769,129.363358
6.2838488,-0.059308,0.071755,1.087552,1.091529,4.892447,129.574768
6.2858486,-0.060528,0.071755,1.086576,1.090624,4.937807,130.148880
6.2878485,-0.060528,0.071267,1.085112,1.089133,4.924855,130.341751
6.2898483,-0.060284,0.073708,1.082671,1.086850,5.026209,129.279083
6.2918482,-0.059796,0.075172,1.081695,1.085951,5.074508,128.500656
6.2938480,-0.059308,0.077613,1.077302,1.081721,5.180848,127.385292
6.2958484,-0.061992,0.081518,1.070956,1.075841,5.462353,127.252220
6.2978482,-0.062481,0.084202,1.068027,1.073162,5.606927,126.576485
6.2998481,-0.061016,0.090304,1.060461,1.066047,5.867753,124.045937
6.3018479,-0.060284,0.093477,1.056068,1.061909,6.012489,122.818321
6.3038478,-0.061016,0.103727,1.047282,1.054173,6.555084,120.465546
6.3058476,-0.061260,0.112514,1.035567,1.043461,7.052241,118.566902
6.3078475,-0.061260,0.116419,1.028733,1.037110,7.287365,117.753593
6.3098474,-0.061748,0.127158,1.016285,1.026069,7.918643,115.901421
6.3118472,-0.063213,0.136432,1.002862,1.014072,8.527145,114.859581
6.3138471,-0.063213,0.142290,0.996760,1.008847,8.878165,113.953369
6.3158469,-0.061992,0.152052,0.985289,0.998878,9.461698,112.180954
6.3178468,-0.061748,0.159130,0.974550,0.989385,9.934463,111.208084
6.3198466,-0.062481,0.161815,0.968693,0.984100,10.152048,111.112755
6.3218465,-0.060284,0.166452,0.957710,0.973935,10.472885,109.908875
6.3238459,-0.059064,0.168649,0.953317,0.969919,10.616486,109.301125
6.3258457,-0.057111,0.170845,0.946239,0.963233,10.778589,108.484047
6.3278456,-0.053206,0.171333,0.940137,0.957102,10.803761,107.251724
6.3298454,-0.051498,0.170845,0.937697,0.954523,10.774224,106.774307
6.3318453,-0.048813,0.167917,0.934768,0.950983,10.595872,106.209023
6.3338451,-0.047593,0.164744,0.935500,0.951087,10.387204,106.113419
6.3358450,-0.046128,0.161815,0.936720,0.951713,10.183330,105.911148
6.3378448,-0.042955,0.154249,0.942578,0.956081,9.640962,105.561508
6.3398447,-0.041735,0.150344,0.944775,0.957572,9.377731,105.514519
6.3418450,-0.038074,0.145219,0.946971,0.958797,9.008327,104.691414
6.3438439,-0.031972,0.142290,0.951608,0.962719,8.713005,102.664009
6.3458443,-0.029776,0.140337,0.952829,0.963568,8.562335,101.979019
6.3478441,-0.023674,0.137164,0.958198,0.968255,8.265267,99.792648
6.3498440,-0.018549,0.133259,0.966740,0.976058,7.923104,97.924324
6.3518438,-0.015864,0.130331,0.973574,0.982387,7.680354,96.940063
6.3538432,-0.012691,0.123009,0.986754,0.994472,7.143173,95.890625
6.3558431,-0.010251,0.119592,0.999445,1.006627,6.848251,94.899094
6.3578429,-0.008786,0.111538,1.004814,1.011024,6.353540,94.504150
6.3598428,-0.005369,0.102019,1.017994,1.023107,5.730700,93.012787
6.3618422,-0.003905,0.097382,1.024584,1.029208,5.433721,92.296349
6.3638420,-0.001708,0.091768,1.039960,1.044002,5.043720,91.066551
6.3658419,-0.000244,0.084446,1.054360,1.057736,4.579196,90.165596
6.3678417,0.001464,0.079077,1.061437,1.064380,4.261402,88.939087
6.3698411,0.005125,0.070291,1.076081,1.078387,3.747216,85.829567
6.3718410,0.008542,0.062969,1.089505,1.091356,3.338006,82.274483
6.3738408,0.010007,0.059308,1.095118,1.096769,3.143671,80.423012
6.3758402,0.012447,0.052230,1.107077,1.108379,2.776503,76.595436
6.3778400,0.013424,0.049789,1.112447,1.113642,2.654096,74.911369
6.3798399,0.015864,0.043688,1.120745,1.121708,2.374710,70.042603
6.3818398,0.018305,0.037830,1.127579,1.128362,2.134600,64.179008
6.3838396,0.020257,0.035389,1.132460,1.133194,2.062130,60.212582
6.3858390,0.021478,0.032461,1.141247,1.141910,1.953444,56.509224
6.3878388,0.021234,0.029288,1.147104,1.147674,1.806345,54.057892
6.3898387,0.021234,0.027091,1.148569,1.149084,1.716574,51.911228
6.3918381,0.019281,0.023918,1.147836,1.148247,1.533273,51.126934
6.3938379,0.018305,0.022454,1.148324,1.148690,1.445233,50.812485
6.3958378,0.017085,0.022210,1.148569,1.148910,1.397318,52.431408
6.3978376,0.014156,0.023430,1.147348,1.147675,1.366733,58.861027
6.3998370,0.013424,0.023674,1.144663,1.144987,1.362144,60.446320
6.4018369,0.010007,0.025383,1.138318,1.138645,1.373161,68.484116
6.4038367,0.007566,0.027823,1.131728,1.132095,1.459515,74.787415
6.4058366,0.005858,0.028312,1.129287,1.129657,1.466471,78.310631
6.4078360,0.002197,0.029044,1.121965,1.122343,1.487142,85.674942
6.4098358,0.000732,0.028556,1.113423,1.113790,1.469537,88.531197
6.4118357,0.000488,0.029532,1.107810,1.108203,1.527134,89.053047
6.4138355,-0.000732,0.029288,1.099267,1.099658,1.526622,91.432098
6.4158349,-0.000488,0.028067,1.094630,1.094990,1.469004,90.996346
6.4178348,-0.000732,0.025871,1.086820,1.087128,1.364297,91.621147
