ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Accuracy ( m),Time since start in ms 
0.045491,0.119714,9.852441,0.001632,0.001938,-0.001808,80.22,42.3,27.72,297.6139,-0.4204,-0.2201,55.814095,37.500446,208.2,19.72,26502
0.045491,0.119714,9.852441,-0.000811,0.000105,-0.000586,80.22,42.3,27.72,297.6139,-0.4204,-0.2201,55.814095,37.500446,208.2,19.72,26511
0.035914,0.074223,9.818921,0.002854,0.000105,0.001247,74.22,40.98,26.76,297.6139,-0.4204,-0.2201,55.814095,37.500446,208.2,19.72,26521
0.03352,0.069434,9.871595,0.001021,-0.001728,2.5E-05,74.22,40.98,26.76,297.6139,-0.4204,-0.2201,55.814095,37.500446,208.2,19.72,26530
0.03352,0.069434,9.871595,0.002854,0.001938,0.000636,68.1,39.6,24.96,297.6139,-0.4204,-0.2201,55.814095,37.500446,208.2,19.72,26541
0.03352,0.062251,9.854836,-0.001422,0.002549,0.001247,65.22,39.06,24.36,300.8819,-0.4301,-0.2263,55.814095,37.500446,208.2,19.72,26550
0.035914,0.074223,9.847652,-0.000811,-0.000506,0.003079,65.22,39.06,24.36,300.8819,-0.4301,-0.2263,55.814095,37.500446,208.2,19.72,26561
0.011971,0.064645,9.857229,-0.000811,0.000105,-0.001197,59.58,37.32,23.22,300.8819,-0.4301,-0.2263,55.814095,37.500446,208.2,19.72,26570
0.021548,0.069434,9.842864,0.001021,0.001327,0.001858,59.58,37.32,23.22,300.8819,-0.4301,-0.2263,55.814095,37.500446,208.2,19.72,26581
0.021548,0.069434,9.842864,0.001021,0.001327,0.001858,53.88,35.34,22.44,302.8653,-0.4309,-0.2241,55.814095,37.500446,208.2,19.72,26591
0.031126,0.0838,9.845258,0.000411,0.000105,-0.000586,51,34.32,22.02,302.8653,-0.4309,-0.2241,55.814095,37.500446,208.2,19.72,26601
0.040703,0.079011,9.823709,0.000411,0.001938,0.001858,51,34.32,22.02,302.8653,-0.4309,-0.2241,55.814095,37.500446,208.2,19.72,26611
0.045491,0.064645,9.840469,0.002243,0.001938,0.001858,45.6,32.64,21.6,302.8653,-0.4309,-0.2241,55.814095,37.500446,208.2,19.72,26620
0.045491,0.064645,9.840469,-0.000811,0.001938,0.001858,45.6,32.64,21.6,302.8653,-0.4309,-0.2241,55.814095,37.500446,208.2,19.72,26631
0.03352,0.081405,9.871595,0.001021,0.00377,0.002469,41.58,31.26,21.12,306.3398,-0.4321,-0.2121,55.814095,37.500446,208.2,19.72,26640
0.055068,0.0838,9.828498,0.001021,0.001938,-0.001197,39.84,30.54,21.42,306.3398,-0.4321,-0.2121,55.814095,37.500446,208.2,19.72,26651
0.052674,0.062251,9.850046,0.000411,-0.001117,0.000636,39.84,30.54,21.42,306.3398,-0.4321,-0.2121,55.814095,37.500446,208.2,19.72,26661
0.052674,0.062251,9.850046,0.000411,0.000716,0.002469,36.72,29.04,21.78,306.3398,-0.4321,-0.2121,55.814095,37.500446,208.2,19.72,26671
0.03352,0.057463,9.838076,0.001632,-0.001117,2.5E-05,36.72,29.04,21.78,306.3398,-0.4321,-0.2121,55.814095,37.500446,208.2,19.72,26681
0.026337,0.062251,9.864412,0.001632,-0.001117,2.5E-05,33.84,27.3,21.66,308.3465,-0.4408,-0.2213,55.814095,37.500446,208.2,19.72,26690
0.026337,0.06704,9.823709,0.000411,0.000716,0.001247,32.34,26.46,21.54,308.3465,-0.4408,-0.2213,55.814095,37.500446,208.2,19.72,26701
0.026337,0.06704,9.823709,0.001021,0.000716,2.5E-05,32.34,26.46,21.54,308.3465,-0.4408,-0.2213,55.814095,37.500446,208.2,19.72,26710
0.03352,0.074223,9.878778,0.000411,0.002549,2.5E-05,30,25.26,21.66,308.3465,-0.4408,-0.2213,55.814095,37.500446,208.2,19.72,26721
0.040703,0.071828,9.840469,0.000411,0.002549,-0.001197,30,25.26,21.66,308.3465,-0.4408,-0.2213,55.814095,37.500446,208.2,19.72,26731
0.014366,0.086194,9.859624,-0.000811,-0.002338,-0.00364,27.48,24.72,21.24,312.6962,-0.443,-0.2229,55.814095,37.500446,208.2,19.72,26740
0.014366,0.086194,9.859624,-0.001422,-0.000506,-0.001808,25.68,25.02,21.36,312.6962,-0.443,-0.2229,55.814095,37.500446,208.2,19.72,26752
0.031126,0.062251,9.859624,-0.000811,0.000105,-0.002418,25.68,25.02,21.36,312.6962,-0.443,-0.2229,55.814095,37.500446,208.2,19.72,26761
0.028731,0.079011,9.862018,-0.0002,0.000105,-0.001808,23.4,24.42,22.14,312.6962,-0.443,-0.2229,55.814095,37.500446,208.2,19.72,26771
0.031126,0.06704,9.840469,-0.000811,0.000105,0.001858,23.4,24.42,22.14,312.6962,-0.443,-0.2229,55.814095,37.500446,208.2,19.72,26781
0.055068,0.06704,9.854836,-0.002033,-0.001117,2.5E-05,22.02,23.88,22.68,317.3895,-0.4417,-0.2166,55.814095,37.500446,208.2,19.72,26791
0.055068,0.06704,9.854836,-0.002644,-0.001728,-0.001808,21.36,23.88,22.68,317.3895,-0.4417,-0.2166,55.814095,37.500446,208.2,19.72,26801
0.045491,0.086194,9.869201,-0.001422,0.002549,0.000636,21.36,23.88,22.68,317.3895,-0.4417,-0.2166,55.814095,37.500446,208.2,19.72,26812
0.043097,0.086194,9.852441,0.003465,0.000716,-0.000586,20.34,23.94,23.28,317.3895,-0.4417,-0.2166,55.814095,37.500446,208.2,19.72,26820
0.038308,0.086194,9.852441,0.003465,0.000716,-0.000586,20.34,23.94,23.28,317.3895,-0.4417,-0.2166,55.814095,37.500446,208.2,19.72,26831
0.031126,0.081405,9.862018,0.001021,-0.00356,2.5E-05,19.2,22.92,23.22,320.3472,-0.4388,-0.209,55.814095,37.500446,208.2,19.72,26841
0.031126,0.081405,9.862018,0.001632,0.000716,0.00369,19.2,22.92,23.22,320.3472,-0.4388,-0.209,55.814095,37.500446,208.2,19.72,26850
0.057463,0.093377,9.864412,-0.000811,0.001327,-0.001197,17.7,21.84,22.74,320.3472,-0.4388,-0.209,55.814095,37.500446,208.2,19.72,26861
0.026337,0.06704,9.845258,0.000411,0.001327,-0.001808,17.7,21.84,22.74,320.3472,-0.4388,-0.209,55.814095,37.500446,208.2,19.72,26871
0.026337,0.06704,9.845258,-0.003255,0.000716,-0.00364,16.14,21.72,22.8,323.8879,-0.4437,-0.2014,55.814095,37.500446,208.2,19.72,26880
0.038308,0.059857,9.854836,-0.001422,-0.001117,0.001247,16.14,21.72,22.8,323.8879,-0.4437,-0.2014,55.814095,37.500446,208.2,19.72,26891
0.026337,0.062251,9.850046,-0.0002,0.000105,-0.002418,15.24,21.3,23.52,323.8879,-0.4437,-0.2014,55.814095,37.500446,208.2,19.72,26900
0.038308,0.071828,9.873989,-0.0002,0.000105,-0.00364,15.24,21.3,23.52,323.8879,-0.4437,-0.2014,55.814095,37.500446,208.2,19.72,26911
0.047885,0.074223,9.866806,0.001021,0.001327,0.001247,15,20.22,23.82,323.0247,-0.4439,-0.1984,55.814095,37.500446,208.2,19.72,26920
0.047885,0.074223,9.866806,0.001021,0.001327,0.001247,15,20.22,23.82,323.0247,-0.4439,-0.1984,55.814095,37.500446,208.2,19.72,26931
0.047885,0.069434,9.859624,-0.002033,-0.000506,0.001247,14.22,19.14,23.7,323.0247,-0.4439,-0.1984,55.814095,37.500446,208.2,19.72,26941
0.031126,0.071828,9.852441,-0.0002,0.000105,-0.002418,14.22,19.14,23.7,323.0247,-0.4439,-0.1984,55.814095,37.500446,208.2,19.72,26951
0.03352,0.064645,9.871595,0.002243,0.001938,0.002469,12.6,18.6,23.52,325.5276,-0.4442,-0.1991,55.814095,37.500446,208.2,19.72,26961
0.023943,0.062251,9.847652,0.001021,0.001327,0.001858,12.6,18.6,23.52,325.5276,-0.4442,-0.1991,55.814095,37.500446,208.2,19.72,26971
0.023943,0.062251,9.847652,0.001021,-0.001117,0.001247,11.46,19.14,23.52,325.5276,-0.4442,-0.1991,55.814095,37.500446,208.2,19.72,26981
0.040703,0.079011,9.871595,-0.001422,0.000716,-0.001808,11.46,19.14,23.52,325.5276,-0.4442,-0.1991,55.814095,37.500446,208.2,19.72,26991
0.057463,0.071828,9.850046,-0.0002,0.001938,0.000636,11.58,19.08,22.56,327.6546,-0.4434,-0.2013,55.814095,37.500446,208.2,19.72,27001
0.045491,0.064645,9.840469,-0.0002,0.000105,0.001858,11.58,19.08,22.56,327.6546,-0.4434,-0.2013,55.814095,37.500446,208.2,19.72,27011
0.043097,0.074223,9.852441,-0.000811,-0.001117,-0.001197,11.04,18.18,21.6,327.6546,-0.4434,-0.2013,55.814095,37.500446,208.2,19.72,27021
0.043097,0.0838,9.854836,-0.000811,-0.001117,-0.001197,11.04,18.18,21.6,327.6546,-0.4434,-0.2013,55.814095,37.500446,208.2,19.72,27031
0.019154,0.0838,9.854836,-0.000811,0.001327,0.001858,10.2,17.82,21.48,330.9024,-0.4436,-0.1997,55.814095,37.500446,208.2,19.72,27041
0.019154,0.064645,9.847652,0.000411,0.001938,2.5E-05,10.2,17.82,21.48,330.9024,-0.4436,-0.1997,55.814095,37.500446,208.2,19.72,27051
0.014366,0.086194,9.854836,-0.001422,-0.001728,2.5E-05,9.84,17.64,21,330.9024,-0.4436,-0.1997,55.814095,37.500446,208.2,19.72,27061
0.035914,0.081405,9.854836,0.000411,-0.001117,-0.001808,9.84,17.64,21,330.9024,-0.4436,-0.1997,55.814095,37.500446,208.2,19.72,27071
0.035914,0.081405,9.854836,0.000411,-0.001728,-0.000586,9.42,17.76,21.12,333.4146,-0.4396,-0.1991,55.814095,37.500446,208.2,19.72,27081
0.023943,0.062251,9.864412,-0.0002,-0.001117,0.001247,9.42,17.76,21.12,333.4146,-0.4396,-0.1991,55.814095,37.500446,208.2,19.72,27091
0.047885,0.086194,9.842864,-0.000811,-0.001117,2.5E-05,9.36,18.06,21.12,333.4146,-0.4396,-0.1991,55.814095,37.500446,208.2,19.72,27100
0.062251,0.059857,9.859624,-0.002033,-0.001117,0.001247,9.36,18.06,21.12,333.4146,-0.4396,-0.1991,55.814095,37.500446,208.2,19.72,27110
0.062251,0.059857,9.859624,-0.0002,-0.001728,-0.000586,9,17.94,20.1,333.4162,-0.4415,-0.2008,55.814095,37.500446,208.2,19.72,27121
0.03352,0.088588,9.866806,-0.0002,-0.001728,-0.000586,9,17.94,20.1,333.4162,-0.4415,-0.2008,55.814095,37.500446,208.2,19.72,27131
0.019154,0.10056,9.814133,-0.0002,0.001938,-0.000586,9.12,16.98,19.38,333.4162,-0.4415,-0.2008,55.814095,37.500446,208.2,19.72,27141
0.023943,0.0838,9.864412,-0.000811,-0.001728,0.001247,9.12,16.98,19.38,333.4162,-0.4415,-0.2008,55.814095,37.500446,208.2,19.72,27151
0.023943,0.0838,9.864412,0.001632,0.001938,0.001247,9.18,16.86,19.44,332.074,-0.4421,-0.2025,55.814095,37.500446,208.2,19.72,27161
0.031126,0.064645,9.864412,-0.002033,0.000716,2.5E-05,9.18,16.86,19.44,332.074,-0.4421,-0.2025,55.814095,37.500446,208.2,19.72,27171
0.026337,0.0838,9.850046,0.002243,0.001938,0.000636,8.52,16.98,19.2,332.074,-0.4421,-0.2025,55.814095,37.500446,208.2,19.72,27180
0.028731,0.057463,9.840469,0.000411,0.000716,-0.001197,8.52,16.98,19.2,332.074,-0.4421,-0.2025,55.814095,37.500446,208.2,19.72,27191
0.043097,0.0838,9.842864,0.000411,-0.001117,0.002469,8.7,16.38,18.96,330.5982,-0.4376,-0.1987,55.814095,37.500446,208.2,19.72,27201
0.043097,0.0838,9.842864,0.002243,0.000105,0.003079,8.7,16.38,18.96,330.5982,-0.4376,-0.1987,55.814095,37.500446,208.2,19.72,27211
0.038308,0.081405,9.859624,0.000411,0.000716,-0.003029,9.3,17.1,18.78,330.5982,-0.4376,-0.1987,55.814095,37.500446,208.2,19.72,27221
0.026337,0.06704,9.885961,-0.001422,0.000716,0.003079,9.3,17.1,18.78,330.5982,-0.4376,-0.1987,55.814095,37.500446,208.2,19.72,27230
0.021548,0.074223,9.866806,-0.000811,0.000105,-0.000586,9.12,18.06,18.84,333.4156,-0.4378,-0.1971,55.814095,37.500446,208.2,19.72,27241
0.028731,0.064645,9.862018,-0.0002,0.000716,2.5E-05,9.12,18.06,18.84,333.4156,-0.4378,-0.1971,55.814095,37.500446,208.2,19.72,27251
0.028731,0.064645,9.862018,0.000411,0.000105,-0.001197,9,18.42,18.6,333.4156,-0.4378,-0.1971,55.814095,37.500446,208.2,19.72,27260
0.045491,0.069434,9.850046,-0.000811,-0.00356,-0.002418,9.24,18.66,18.42,333.4156,-0.4378,-0.1971,55.814095,37.500446,208.2,19.72,27271
0.035914,0.088588,9.859624,-0.001422,-0.001728,-0.001197,9.24,18.66,18.42,333.4156,-0.4378,-0.1971,55.814095,37.500446,208.2,19.72,27281
0.038308,0.064645,9.854836,0.001632,0.002549,0.000636,8.58,18.9,18.06,334.6433,-0.4374,-0.1946,55.814095,37.500446,208.2,19.72,27291
0.038308,0.064645,9.854836,0.000411,0.001938,-0.001808,8.58,18.9,18.06,334.6433,-0.4374,-0.1946,55.814095,37.500446,208.2,19.72,27301
0.019154,0.06704,9.850046,0.001021,0.000716,0.001247,8.46,19.08,18.48,334.6433,-0.4374,-0.1946,55.814095,37.500446,208.2,19.72,27311
0.026337,0.086194,9.847652,0.000411,-0.00356,-0.001197,8.46,19.08,18.48,334.6433,-0.4374,-0.1946,55.814095,37.500446,208.2,19.72,27321
0.03352,0.079011,9.842864,0.000411,-0.00356,-0.001197,8.4,19.2,18.06,337.1725,-0.4391,-0.1934,55.814095,37.500446,208.2,19.72,27330
0.031126,0.071828,9.823709,-0.0002,0.00377,0.001858,8.4,19.2,18.06,337.1725,-0.4391,-0.1934,55.814095,37.500446,208.2,19.72,27341
0.031126,0.071828,9.823709,-0.0002,-0.000506,0.003079,8.52,18.54,17.58,337.1725,-0.4391,-0.1934,55.814095,37.500446,208.2,19.72,27350
0.05028,0.064645,9.862018,-0.000811,0.000716,0.001858,8.52,18.54,17.58,337.1725,-0.4391,-0.1934,55.814095,37.500446,208.2,19.72,27361
0.038308,0.071828,9.852441,-0.002644,0.001327,2.5E-05,8.4,19.02,17.94,337.1761,-0.438,-0.1973,55.814095,37.500446,208.2,19.72,27371
0.043097,0.064645,9.852441,0.002243,-0.001117,0.000636,8.4,19.02,17.94,337.1761,-0.438,-0.1973,55.814095,37.500446,208.2,19.72,27381
0.043097,0.0838,9.852441,-0.001422,-0.001728,2.5E-05,7.86,19.5,18.78,337.1761,-0.438,-0.1973,55.814095,37.500446,208.2,19.72,27391
0.043097,0.0838,9.852441,0.001632,0.000105,2.5E-05,7.86,19.5,18.78,337.1761,-0.438,-0.1973,55.814095,37.500446,208.2,19.72,27401
0.043097,0.064645,9.854836,0.000411,0.000716,-0.001197,7.32,19.8,18.78,340.75,-0.4353,-0.2,55.814095,37.500446,208.2,19.72,27410
0.052674,0.076617,9.838076,-0.002033,0.000716,-0.000586,7.32,19.8,18.78,340.75,-0.4353,-0.2,55.814095,37.500446,208.2,19.72,27421
0.035914,0.074223,9.842864,-0.000811,-0.002949,-0.002418,7.62,19.38,18.54,340.75,-0.4353,-0.2,55.814095,37.500446,208.2,19.72,27430
0.035914,0.074223,9.842864,0.000411,-0.000506,0.000636,7.62,19.38,18.54,340.75,-0.4353,-0.2,55.814095,37.500446,208.2,19.72,27441
0.03352,0.064645,9.862018,-0.000811,-0.002338,0.001858,7.2,19.08,19.14,339.8152,-0.4321,-0.2049,55.814095,37.500446,208.2,19.72,27451
0.023943,0.052674,9.847652,-0.000811,0.000105,-0.003029,7.2,19.08,19.14,339.8152,-0.4321,-0.2049,55.814095,37.500446,208.2,19.72,27461
0.021548,0.074223,9.850046,0.000411,0.000105,-0.000586,6.84,18.84,19.02,339.8152,-0.4321,-0.2049,55.814095,37.500446,208.2,19.72,27470
0.035914,0.074223,9.862018,-0.000811,-0.000506,0.001247,6.84,18.84,19.02,339.8152,-0.4321,-0.2049,55.814095,37.500446,208.2,19.72,27481
0.035914,0.074223,9.862018,-0.0002,-0.000506,-0.001808,7.26,18.6,19.02,339.8238,-0.4304,-0.2141,55.814095,37.500446,208.2,19.72,27491
0.03352,0.086194,9.850046,0.002854,0.001938,-0.001808,7.26,18.6,19.02,339.8238,-0.4304,-0.2141,55.814095,37.500446,208.2,19.72,27501
0.064645,0.093377,9.866806,0.000411,0.000716,-0.001197,7.44,18.96,19.86,339.8238,-0.4304,-0.2141,55.814095,37.500446,208.2,19.72,27511
0.038308,0.074223,9.866806,-0.0002,0.001938,0.001247,7.5,19.14,19.56,339.8238,-0.4304,-0.2141,55.814095,37.500446,208.2,19.72,27520
0.040703,0.071828,9.847652,-0.0002,0.001938,0.001247,7.5,19.14,19.56,339.8238,-0.4304,-0.2141,55.814095,37.500446,208.2,19.72,27531
0.040703,0.071828,9.847652,-0.001422,-0.001117,-0.001197,7.56,19.2,20.16,337.193,-0.4292,-0.211,55.814095,37.500446,208.2,19.72,27541
0.05028,0.095771,9.828498,0.001632,-0.000506,0.002469,7.56,19.2,20.16,337.193,-0.4292,-0.211,55.814095,37.500446,208.2,19.72,27550
0.043097,0.079011,9.847652,-0.000811,-0.001117,-0.001197,7.26,19.56,20.46,337.193,-0.4292,-0.211,55.814095,37.500446,208.2,19.72,27561
0.031126,0.06704,9.869201,0.000411,0.00377,0.000636,7.32,19.8,20.1,337.193,-0.4292,-0.211,55.814095,37.500446,208.2,19.72,27571
0.031126,0.06704,9.869201,0.000411,0.000105,0.001247,7.32,19.8,20.1,337.193,-0.4292,-0.211,55.814095,37.500446,208.2,19.72,27580
