ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),,,,GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),Time since start in ms 
-0.043097,-0.021548,9.909904,,,,-0.000409,-0.000875,0.002525,-19.5,-13.08,-47.58,122.9355,0.1117,0.2531,42751
-0.043097,-0.021548,9.909904,,,,0.000202,0.002179,8.1E-05,-19.62,-13.14,-48.18,122.9287,0.1045,0.2483,42761
-0.040703,-0.014366,9.890749,,,,-0.000409,0.002179,-0.00114,-19.62,-13.14,-48.18,122.9287,0.1045,0.2483,42772
-0.031126,-0.023943,9.890749,,,,-0.001631,-0.000875,-0.00114,-19.98,-13.14,-48.24,122.9287,0.1045,0.2483,42781
-0.064645,-0.01676,9.888355,,,,0.000812,0.000346,-0.00053,-19.98,-13.14,-48.24,122.9287,0.1045,0.2483,42791
-0.064645,-0.01676,9.888355,,,,-0.002853,0.000957,-0.00053,-19.56,-13.08,-48.42,122.9267,0.1023,0.2468,42803
-0.045491,0,9.893144,,,,-0.000409,-0.000265,8.1E-05,-19.56,-13.08,-48.42,122.9267,0.1023,0.2468,42812
-0.055068,-0.004789,9.90272,,,,0.000202,-0.000265,-0.002973,-19.32,-12.54,-48.18,122.9267,0.1023,0.2468,42822
-0.05028,-0.026337,9.893144,,,,0.000812,0.002179,0.001303,-19.32,-12.54,-48.18,122.9267,0.1023,0.2468,42831
-0.05028,-0.026337,9.893144,,,,0.000202,0.000957,8.1E-05,-19.32,-13.02,-47.82,124.262,0.0991,0.2463,42841
-0.040703,-0.019154,9.895537,,,,-0.000409,0.001568,-0.001751,-19.32,-13.02,-47.82,124.262,0.0991,0.2463,42851
-0.05028,-0.002394,9.905115,,,,0.000202,0.000346,-0.00114,-18.78,-13.38,-48.48,124.262,0.0991,0.2463,42861
-0.040703,-0.009577,9.883567,,,,0.000202,-0.000875,0.000692,-18.78,-13.38,-48.48,124.262,0.0991,0.2463,42871
-0.040703,-0.009577,9.883567,,,,-0.000409,0.000346,-0.003584,-19.08,-13.44,-48.3,124.2421,0.0899,0.2499,42881
-0.038308,-0.009577,9.905115,,,,-0.000409,-0.000875,-0.003584,-19.08,-13.44,-48.3,124.2421,0.0899,0.2499,42891
-0.052674,-0.019154,9.90272,,,,-0.000409,-0.002097,-0.002362,-20.22,-13.56,-47.58,124.2421,0.0899,0.2499,42901
-0.040703,-0.021548,9.893144,,,,-0.00102,-0.002708,-0.001751,-20.22,-13.56,-47.58,124.2421,0.0899,0.2499,42912
-0.052674,-0.007183,9.897932,,,,-0.000409,-0.000265,8.1E-05,-19.92,-13.32,-48.66,122.8965,0.087,0.2487,42922
-0.052674,-0.007183,9.897932,,,,0.002034,0.000346,0.001303,-19.92,-13.32,-48.66,122.8965,0.087,0.2487,42932
-0.035914,-0.014366,9.907509,,,,-0.002242,0.000346,0.001914,-19.62,-13.2,-48.9,122.8965,0.087,0.2487,42942
-0.057463,-0.014366,9.905115,,,,0.002034,0.000957,8.1E-05,-19.62,-13.2,-48.9,122.8965,0.087,0.2487,42952
-0.040703,-0.01676,9.888355,,,,0.001423,0.000957,-0.00053,-19.62,-13.08,-48,122.8962,0.0856,0.2491,42962
-0.040703,-0.01676,9.888355,,,,0.000812,0.000346,-0.00053,-19.62,-13.08,-48,122.8962,0.0856,0.2491,42971
-0.038308,-0.014366,9.895537,,,,0.001423,-0.000265,-0.002362,-19.38,-13.14,-48.06,122.8962,0.0856,0.2491,42983
-0.045491,-0.007183,9.890749,,,,-0.002242,-0.000265,8.1E-05,-19.02,-12.78,-48.24,122.8962,0.0856,0.2491,42993
-0.040703,-0.011971,9.907509,,,,-0.002242,-0.000265,8.1E-05,-19.02,-12.78,-48.24,122.8962,0.0856,0.2491,43001
-0.040703,-0.011971,9.907509,,,,0.001423,-0.000265,-0.00114,-19.26,-13.26,-48.48,124.2313,0.0855,0.2527,43011
-0.043097,-0.007183,9.881172,,,,-0.002242,-0.002097,-0.003584,-19.26,-13.26,-48.48,124.2313,0.0855,0.2527,43021
-0.038308,-0.019154,9.909904,,,,-0.000409,0.000957,0.002525,-19.8,-13.2,-48.42,124.2313,0.0855,0.2527,43032
-0.03352,-0.009577,9.869201,,,,0.000812,0.000957,-0.001751,-19.8,-13.2,-48.42,124.2313,0.0855,0.2527,43042
-0.05028,-0.023943,9.90272,,,,0.000812,-0.000875,-0.00053,-19.2,-13.2,-48.24,124.225,0.0814,0.2521,43051
-0.035914,-0.011971,9.90272,,,,0.000812,0.000346,-0.00114,-19.2,-13.2,-48.24,124.225,0.0814,0.2521,43061
-0.035914,-0.011971,9.90272,,,,0.000812,0.000346,8.1E-05,-19.32,-12.84,-48.24,124.225,0.0814,0.2521,43071
-0.038308,-0.002394,9.900327,,,,-0.001631,0.000346,0.000692,-19.32,-12.84,-48.24,124.225,0.0814,0.2521,43082
-0.040703,-0.014366,9.917087,,,,0.000812,-0.003319,0.001914,-19.44,-13.02,-48.24,124.2164,0.0772,0.2533,43092
-0.055068,-0.014366,9.890749,,,,-0.00102,-0.001486,-0.002362,-19.44,-13.02,-48.24,124.2164,0.0772,0.2533,43102
-0.055068,-0.014366,9.890749,,,,0.000202,-0.000875,-0.00114,-19.02,-13.74,-48.48,124.2164,0.0772,0.2533,43111
-0.05028,-0.021548,9.888355,,,,-0.002242,-0.000875,8.1E-05,-19.02,-13.74,-48.48,124.2164,0.0772,0.2533,43122
-0.031126,-0.01676,9.90272,,,,0.001423,0.00279,0.000692,-19.26,-13.62,-48.78,126.1965,0.0736,0.2538,43132
-0.043097,-0.023943,9.893144,,,,-0.00102,-0.000265,-0.00114,-19.26,-13.62,-48.78,126.1965,0.0736,0.2538,43141
-0.040703,-0.004789,9.900327,,,,0.000202,0.000957,0.001303,-19.56,-13.62,-48.6,126.1965,0.0736,0.2538,43151
-0.03352,-0.004789,9.878778,,,,-0.001629,-0.001335,-0.001185,-19.56,-13.62,-48.6,126.1965,0.0736,0.2538,43162
-0.03352,-0.004789,9.878778,,,,-0.001629,0.000497,-0.000574,-19.86,-13.26,-48.78,122.8585,0.0688,0.2549,43171
-0.038308,0,9.871595,,,,-0.001018,0.001108,0.00248,-19.86,-13.26,-48.78,122.8585,0.0688,0.2549,43182
-0.043097,-0.019154,9.876384,,,,-0.00224,-0.002557,-0.001185,-20.1,-12.9,-49.2,122.8585,0.0688,0.2549,43192
-0.038308,-0.021548,9.890749,,,,0.001425,-0.002557,0.000648,-20.1,-12.9,-49.2,122.8585,0.0688,0.2549,43202
-0.038308,-0.021548,9.890749,,,,0.001425,0.003552,0.000648,-19.68,-12.54,-49.32,122.8636,0.0718,0.255,43212
-0.028731,-0.011971,9.885961,,,,-0.00224,-0.000724,-0.001796,-19.68,-12.54,-49.32,122.8636,0.0718,0.255,43222
-0.043097,-0.023943,9.905115,,,,-0.00224,-0.000724,-0.001796,-19.62,-12.84,-48.66,122.8636,0.0718,0.255,43231
-0.05028,-0.009577,9.895537,,,,-0.001018,0.000497,0.000648,-19.62,-12.84,-48.66,122.8636,0.0718,0.255,43241
-0.05028,-0.009577,9.895537,,,,-0.000407,0.001719,3.7E-05,-20.04,-13.5,-47.82,122.8713,0.0705,0.2487,43251
-0.057463,-0.011971,9.895537,,,,0.000203,0.001719,-0.000574,-20.04,-13.5,-47.82,122.8713,0.0705,0.2487,43261
-0.038308,-0.014366,9.893144,,,,0.000203,0.003552,-0.000574,-20.28,-13.74,-47.82,122.8713,0.0705,0.2487,43272
-0.038308,-0.014366,9.893144,,,,0.000203,0.003552,-0.000574,-20.28,-13.74,-47.82,122.8713,0.0705,0.2487,43281
-0.031126,-0.019154,9.897932,,,,-0.000407,0.001108,0.000648,-20.22,-13.5,-48.48,122.8699,0.071,0.2509,43291
-0.055068,-0.021548,9.890749,,,,-0.001018,-0.000114,0.001258,-20.22,-13.5,-48.48,122.8699,0.071,0.2509,43301
-0.05028,-0.011971,9.885961,,,,0.000814,-0.000724,0.001258,-20.16,-13.2,-48.42,122.8699,0.071,0.2509,43312
-0.040703,-0.026337,9.883567,,,,-0.003462,-0.001335,-0.002407,-19.92,-13.2,-48.66,122.8699,0.071,0.2509,43321
-0.040703,-0.026337,9.883567,,,,0.000814,-0.000724,-0.002407,-19.92,-13.2,-48.66,122.8699,0.071,0.2509,43331
-0.035914,-0.014366,9.878778,,,,-0.000407,-0.001335,-0.000574,-19.62,-13.62,-47.94,124.8301,0.0769,0.2548,43342
-0.043097,-0.004789,9.900327,,,,-0.00224,-0.000724,0.000648,-19.62,-13.62,-47.94,124.8301,0.0769,0.2548,43352
-0.043097,-0.019154,9.893144,,,,0.000814,-0.001335,0.000648,-19.08,-13.14,-48.6,124.8301,0.0769,0.2548,43362
-0.035914,-0.023943,9.876384,,,,0.003869,-0.000724,0.003091,-19.2,-13.32,-48.96,124.8301,0.0769,0.2548,43371
-0.035914,-0.023943,9.876384,,,,0.003869,-0.000724,0.003091,-19.2,-13.32,-48.96,124.8301,0.0769,0.2548,43381
-0.038308,0,9.883567,,,,0.000814,0.001108,0.001258,-19.56,-13.26,-48.54,122.8833,0.0842,0.2563,43392
-0.045491,-0.023943,9.866806,,,,-0.000407,-0.001335,-0.001185,-19.56,-13.26,-48.54,122.8833,0.0842,0.2563,43401
-0.047885,-0.009577,9.878778,,,,-0.001629,-0.003779,-0.003629,-20.1,-12.78,-48.12,122.8833,0.0842,0.2563,43412
-0.047885,-0.009577,9.878778,,,,-0.001629,-0.003779,-0.003629,-20.1,-12.78,-48.12,122.8833,0.0842,0.2563,43422
-0.047885,-0.009577,9.878778,,,,-0.001629,-0.003779,-0.003629,-20.1,-12.78,-48.12,122.8833,0.0842,0.2563,43432
-0.057463,-0.014366,9.869201,,,,-0.000407,-0.003779,3.7E-05,-19.8,-12.6,-47.94,122.8924,0.0893,0.2584,43442
-0.047885,-0.011971,9.888355,,,,-0.000407,-0.000114,3.7E-05,-19.8,-12.6,-47.94,122.8924,0.0893,0.2584,43451
-0.040703,-0.026337,9.878778,,,,0.001425,0.001108,0.004313,-19.68,-13.62,-47.46,122.8924,0.0893,0.2584,43462
-0.038308,-0.01676,9.895537,,,,0.000203,-0.001946,-0.001185,-19.56,-13.44,-47.82,122.8924,0.0893,0.2584,43471
-0.038308,-0.01676,9.895537,,,,-0.001018,0.001719,3.7E-05,-19.56,-13.44,-47.82,122.8924,0.0893,0.2584,43481
-0.028731,-0.009577,9.893144,,,,-0.001629,0.001108,0.001258,-19.08,-13.14,-48.72,124.2423,0.0991,0.2607,43492
-0.028731,-0.01676,9.873989,,,,0.003258,0.000497,-0.000574,-19.08,-13.14,-48.72,124.2423,0.0991,0.2607,43502
-0.052674,-0.019154,9.871595,,,,0.003258,0.000497,0.001258,-19.44,-13.2,-48.6,124.2423,0.0991,0.2607,43511
-0.028731,-0.009577,9.883567,,,,-0.000407,-0.000114,0.001869,-19.44,-13.2,-48.6,124.2423,0.0991,0.2607,43522
-0.028731,-0.009577,9.883567,,,,0.000203,0.001108,3.7E-05,-19.5,-13.2,-48.18,124.2563,0.1012,0.2542,43532
-0.043097,-0.01676,9.878778,,,,-0.001018,-0.001335,3.7E-05,-19.5,-13.2,-48.18,124.2563,0.1012,0.2542,43542
-0.040703,-0.021548,9.852441,,,,-0.00224,-0.00439,3.7E-05,-19.62,-13.38,-48.78,124.2563,0.1012,0.2542,43552
-0.038308,-0.014366,9.881172,,,,-0.001018,-0.000114,3.7E-05,-19.62,-13.38,-48.78,124.2563,0.1012,0.2542,43561
-0.03352,-0.011971,9.885961,,,,0.002036,0.001108,0.001258,-19.98,-13.08,-48.3,122.906,0.094,0.2531,43571
-0.03352,-0.011971,9.885961,,,,-0.001018,-0.000724,0.000648,-19.98,-13.08,-48.3,122.906,0.094,0.2531,43582
-0.031126,-0.01676,9.876384,,,,-0.001018,-0.000724,0.000648,-19.86,-13.14,-47.4,122.906,0.094,0.2531,43591
-0.038308,-0.014366,9.893144,,,,0.002036,-0.000114,0.001258,-19.86,-13.14,-47.4,122.906,0.094,0.2531,43602
-0.038308,-0.007183,9.885961,,,,0.001425,0.000497,-0.001185,-19.8,-13.32,-48.06,122.8909,0.086,0.2547,43611
-0.038308,-0.007183,9.885961,,,,0.002036,0.00233,-0.001796,-19.8,-13.32,-48.06,122.8909,0.086,0.2547,43622
-0.047885,-0.009577,9.873989,,,,0.000814,0.00233,0.00248,-20.1,-13.44,-48.42,122.8909,0.086,0.2547,43631
-0.038308,-0.011971,9.881172,,,,0.000203,-0.000724,-0.001796,-20.1,-13.44,-48.42,122.8909,0.086,0.2547,43641
-0.05028,-0.004789,9.866806,,,,0.000203,0.001719,0.000648,-20.04,-13.26,-48.3,122.8959,0.0829,0.2451,43652
-0.05028,-0.004789,9.866806,,,,-0.002851,-0.000114,-0.003018,-20.04,-13.26,-48.3,122.8959,0.0829,0.2451,43662
-0.043097,-0.021548,9.883567,,,,-0.000407,0.001719,0.001258,-19.62,-12.72,-48.78,122.8959,0.0829,0.2451,43672
-0.043097,-0.021548,9.871595,,,,0.001425,0.001108,0.001258,-19.62,-12.72,-48.78,122.8959,0.0829,0.2451,43681
-0.055068,-0.002394,9.871595,,,,0.002647,-0.000724,0.001258,-19.14,-13.38,-49.2,124.2313,0.0805,0.2428,43691
-0.031126,-0.031126,9.857229,,,,0.001425,0.001719,-0.000574,-19.14,-13.38,-49.2,124.2313,0.0805,0.2428,43701
-0.040703,-0.002394,9.862018,,,,0.000203,-0.000114,-0.000574,-19.5,-13.5,-48.6,124.2313,0.0805,0.2428,43711
-0.023943,-0.021548,9.864412,,,,-0.000407,0.001719,-0.001185,-19.5,-13.5,-48.6,124.2313,0.0805,0.2428,43721
-0.023943,-0.021548,9.864412,,,,-0.000407,0.001719,-0.001185,-20.04,-13.08,-48.06,122.8941,0.0796,0.2418,43731
-0.026337,-0.014366,9.866806,,,,-0.000407,-0.000114,-0.001185,-20.04,-13.08,-48.06,122.8941,0.0796,0.2418,43741
-0.031126,0.002394,9.866806,,,,0.000814,0.001108,-0.002407,-20.1,-13.26,-48.24,122.8941,0.0796,0.2418,43753
-0.05028,-0.01676,9.866806,,,,0.000814,-0.000114,-0.000574,-20.1,-13.26,-48.24,122.8941,0.0796,0.2418,43762
-0.05028,-0.009577,9.864412,,,,-0.000407,-0.000724,0.001258,-20.52,-13.08,-48.48,121.6477,0.0811,0.2411,43771
-0.05028,-0.009577,9.864412,,,,-0.000407,0.001719,0.00248,-20.52,-13.08,-48.48,121.6477,0.0811,0.2411,43781
-0.057463,-0.007183,9.866806,,,,0.000814,-0.001335,0.00248,-19.8,-12.9,-47.94,121.6477,0.0811,0.2411,43791
-0.047885,-0.014366,9.873989,,,,0.001425,-0.001335,-0.000574,-19.8,-12.9,-47.94,121.6477,0.0811,0.2411,43801
-0.03352,-0.031126,9.890749,,,,0.000814,-0.000724,0.001258,-19.32,-13.08,-47.64,124.2351,0.0806,0.2422,43811
-0.043097,-0.014366,9.869201,,,,0.001425,0.001108,-0.001796,-19.32,-13.08,-47.64,124.2351,0.0806,0.2422,43821
-0.043097,-0.014366,9.869201,,,,-0.000407,-0.000114,0.00248,-19.68,-13.32,-47.7,124.2351,0.0806,0.2422,43831
-0.035914,-0.01676,9.873989,,,,0.000814,-0.002557,3.7E-05,-19.68,-13.32,-47.7,124.2351,0.0806,0.2422,43841
-0.031126,-0.011971,9.890749,,,,-0.001629,0.001108,-0.001796,-19.86,-12.9,-47.76,122.8972,0.0835,0.2449,43851
-0.05028,-0.026337,9.881172,,,,-0.00224,-0.002557,0.003091,-19.86,-12.9,-47.76,122.8972,0.0835,0.2449,43862
-0.05028,-0.026337,9.881172,,,,-0.001629,-0.000114,-0.000574,-18.84,-12.78,-48.18,122.8972,0.0835,0.2449,43871
-0.038308,-0.014366,9.857229,,,,-0.001018,-0.001335,-0.001796,-18.84,-12.78,-48.18,122.8972,0.0835,0.2449,43881
-0.057463,0,9.869201,,,,0.000203,0.001108,3.7E-05,-18.72,-13.02,-48.66,124.2341,0.0827,0.2436,43891
-0.038308,-0.014366,9.876384,,,,0.000203,-0.003779,-0.004239,-18.72,-13.02,-48.66,124.2341,0.0827,0.2436,43902
-0.038308,-0.014366,9.876384,,,,-0.000407,0.000497,3.7E-05,-19.92,-13.02,-49.14,124.2341,0.0827,0.2436,43911
-0.045491,-0.023943,9.869201,,,,-0.001018,0.000497,0.004313,-19.92,-13.02,-49.14,124.2341,0.0827,0.2436,43922
-0.035914,0,9.864412,,,,0.000203,0.000497,3.7E-05,-20.22,-12.96,-48.66,122.8935,0.0836,0.2461,43931
-0.047885,-0.011971,9.876384,,,,-0.003462,0.000497,-0.001185,-20.22,-12.96,-48.66,122.8935,0.0836,0.2461,43941
-0.05028,-0.021548,9.873989,,,,0.001425,0.000497,-0.001796,-20.04,-13.2,-48.42,122.8935,0.0836,0.2461,43952
-0.038308,-0.007183,9.869201,,,,0.000203,0.001719,0.000648,-20.04,-13.2,-48.42,122.8935,0.0836,0.2461,43962
-0.038308,-0.007183,9.869201,,,,0.000203,-0.002557,0.003702,-19.2,-13.56,-48.78,126.215,0.081,0.2487,43971
-0.031126,-0.01676,9.871595,,,,0.001425,0.001719,0.000648,-19.2,-13.56,-48.78,126.215,0.081,0.2487,43981
-0.026337,-0.009577,9.864412,,,,0.000814,-0.001335,0.001869,-19.14,-13.5,-48.78,126.215,0.081,0.2487,43991
-0.045491,-0.014366,9.859624,,,,0.001425,0.007217,0.001258,-19.14,-13.5,-48.78,126.215,0.081,0.2487,44002
-0.040703,-0.021548,9.857229,,,,-0.000407,0.001719,3.7E-05,-19.86,-12.96,-48.3,122.8913,0.0826,0.249,44011
-0.062251,-0.014366,9.862018,,,,-0.000407,0.002941,3.7E-05,-19.86,-12.96,-48.3,122.8913,0.0826,0.249,44022
-0.062251,-0.014366,9.862018,,,,-0.000407,0.002941,3.7E-05,-19.56,-12.66,-48,122.8913,0.0826,0.249,44032
-0.043097,-0.028731,9.883567,,,,-0.001018,-0.001946,3.7E-05,-19.56,-12.66,-48,122.8913,0.0826,0.249,44043
-0.052674,-0.011971,9.885961,,,,-0.001018,0.001108,0.00248,-19.2,-13.44,-48.48,124.2244,0.0808,0.2517,44052
-0.052674,0,9.859624,,,,0.001425,-0.000114,0.001258,-19.2,-13.44,-48.48,124.2244,0.0808,0.2517,44061
-0.031126,-0.007183,9.871595,,,,0.001425,-0.000114,-0.001185,-19.26,-13.44,-48.48,124.2244,0.0808,0.2517,44071
-0.031126,-0.007183,9.871595,,,,0.000203,0.001108,3.7E-05,-19.26,-13.44,-48.48,124.2244,0.0808,0.2517,44081
-0.045491,-0.007183,9.866806,,,,-0.000407,0.001108,0.000648,-19.44,-12.84,-48.12,124.2187,0.0779,0.2523,44091
-0.031126,-0.011971,9.878778,,,,0.000814,-0.000114,0.001258,-19.44,-12.84,-48.12,124.2187,0.0779,0.2523,44102
-0.038308,-0.009577,9.864412,,,,-0.001629,0.00233,0.003702,-19.8,-12.72,-48.24,124.2187,0.0779,0.2523,44111
-0.040703,-0.011971,9.859624,,,,0.000814,-0.000114,0.000648,-19.8,-12.72,-48.24,124.2187,0.0779,0.2523,44121
-0.040703,-0.011971,9.859624,,,,0.000203,-0.000724,-0.000574,-20.1,-12.84,-48.24,122.879,0.0775,0.2524,44132
-0.035914,-0.009577,9.866806,,,,0.000203,-0.001335,-0.001185,-20.22,-13.08,-47.88,122.879,0.0775,0.2524,44142
-0.035914,-0.009577,9.866806,,,,0.000203,-0.001335,-0.001185,-20.22,-13.08,-47.88,122.879,0.0775,0.2524,44152
-0.057463,-0.01676,9.864412,,,,0.000203,0.002941,0.000648,-19.62,-13.02,-48.18,122.879,0.0775,0.2524,44162
-0.055068,-0.019154,9.878778,,,,0.000203,-0.001946,-0.001185,-19.62,-13.02,-48.18,122.879,0.0775,0.2524,44171
-0.040703,-0.011971,9.847652,,,,0.002036,0.001108,0.000648,-19.32,-13.44,-48.54,124.2204,0.0804,0.2518,44182
-0.040703,-0.011971,9.847652,,,,0.001425,0.002941,0.001869,-19.32,-13.44,-48.54,124.2204,0.0804,0.2518,44191
-0.052674,-0.002394,9.871595,,,,-0.000407,0.000497,0.003702,-19.26,-13.62,-48.54,124.2204,0.0804,0.2518,44202
-0.03352,-0.009577,9.852441,,,,-0.001018,0.001719,0.001258,-19.26,-13.62,-48.54,124.2204,0.0804,0.2518,44211
-0.045491,0.004789,9.859624,,,,0.000814,-0.001335,0.001258,-19.98,-13.08,-48.66,122.8776,0.0785,0.2525,44222
-0.040703,0.009577,9.869201,,,,-0.000407,-0.001335,0.000648,-19.98,-13.08,-48.66,122.8776,0.0785,0.2525,44231
-0.040703,0.009577,9.869201,,,,0.000814,-0.000114,-0.003629,-20.22,-12.96,-48.36,122.8776,0.0785,0.2525,44242
-0.038308,-0.007183,9.864412,,,,0.000814,-0.000114,-0.003629,-20.22,-12.96,-48.36,122.8776,0.0785,0.2525,44251
-0.045491,-0.01676,9.869201,,,,0.000814,0.000497,-0.001185,-20.28,-12.96,-48.42,122.8894,0.0795,0.246,44261
-0.05028,-0.004789,9.850046,,,,-0.001018,-0.000114,-0.000574,-20.28,-12.96,-48.42,122.8894,0.0795,0.246,44272
-0.05028,-0.004789,9.850046,,,,-0.001018,-0.000114,-0.004239,-20.64,-13.56,-48.72,122.8894,0.0795,0.246,44281
-0.05028,-0.004789,9.873989,,,,-0.001018,-0.000724,-0.001796,-20.64,-13.56,-48.72,122.8894,0.0795,0.246,44292
-0.035914,0,9.862018,,,,-0.000407,0.001719,-0.001185,-20.4,-13.44,-48.54,122.8885,0.0777,0.2415,44301
-0.047885,-0.011971,9.876384,,,,0.000814,0.002941,0.00248,-20.4,-13.44,-48.54,122.8885,0.0777,0.2415,44312
-0.028731,-0.026337,9.876384,,,,0.000814,0.00233,-0.000574,-19.92,-12.78,-48.48,122.8885,0.0777,0.2415,44321
-0.028731,-0.026337,9.876384,,,,-0.001018,0.000497,0.00248,-19.92,-12.78,-48.48,122.8885,0.0777,0.2415,44332
-0.045491,-0.014366,9.883567,,,,0.001425,-0.001335,0.001869,-19.44,-13.32,-48.36,124.2227,0.0761,0.2463,44341
-0.031126,-0.007183,9.854836,,,,0.001425,0.001108,0.003091,-19.44,-13.32,-48.36,124.2227,0.0761,0.2463,44352
-0.047885,-0.007183,9.852441,,,,-0.001018,-0.001335,-0.003629,-19.98,-13.32,-48.48,124.2227,0.0761,0.2463,44361
-0.047885,-0.007183,9.852441,,,,0.001425,-0.000114,3.7E-05,-19.98,-13.32,-48.48,124.2227,0.0761,0.2463,44371
-0.03352,-0.014366,9.876384,,,,-0.001018,0.001719,-0.001185,-20.58,-12.84,-48.3,121.6355,0.0773,0.2471,44382
-0.047885,-0.021548,9.873989,,,,-0.000407,-0.002557,-0.001185,-20.58,-12.84,-48.3,121.6355,0.0773,0.2471,44392
-0.047885,-0.007183,9.883567,,,,-0.00224,-0.000114,-0.001185,-19.86,-13.08,-48.66,121.6355,0.0773,0.2471,44401
-0.038308,-0.007183,9.857229,,,,-0.00224,-0.000724,3.7E-05,-19.56,-12.78,-48.78,121.6355,0.0773,0.2471,44411
-0.043097,-0.009577,9.854836,,,,-0.000407,-0.000114,0.000648,-19.56,-12.78,-48.78,121.6355,0.0773,0.2471,44421
-0.043097,-0.009577,9.854836,,,,-0.001629,-0.001335,-0.000574,-19.08,-12.66,-47.88,124.2219,0.0762,0.2472,44431
-0.057463,-0.007183,9.890749,,,,0.001425,0.000497,0.000648,-19.5,-12.72,-48,124.2219,0.0762,0.2472,44442
-0.057463,-0.007183,9.890749,,,,0.001425,0.000497,0.000648,-19.5,-12.72,-48,124.2219,0.0762,0.2472,44452
-0.045491,-0.031126,9.864412,,,,-0.00224,0.001719,0.001258,-19.56,-12.6,-47.88,124.2219,0.0762,0.2472,44462
-0.055068,-0.01676,9.866806,,,,-0.001629,0.003552,-0.001185,-19.56,-12.6,-47.88,124.2219,0.0762,0.2472,44471
-0.028731,-0.007183,9.864412,,,,0.002036,-0.000724,-0.001796,-19.56,-12.78,-49.14,122.8736,0.0739,0.2491,44482
-0.052674,-0.009577,9.852441,,,,-0.000407,-0.000114,3.7E-05,-19.56,-12.78,-49.14,122.8736,0.0739,0.2491,44492
-0.045491,-0.002394,9.857229,,,,0.000814,0.001108,0.00248,-19.74,-13.02,-48.72,122.8736,0.0739,0.2491,44501
-0.045491,-0.002394,9.857229,,,,0.000814,0.002941,0.001258,-19.74,-13.02,-48.72,122.8736,0.0739,0.2491,44512
-0.031126,-0.014366,9.864412,,,,-0.000407,0.001719,-0.000574,-19.8,-13.2,-48.18,122.8811,0.0755,0.2474,44522
-0.03352,-0.004789,9.869201,,,,-0.000407,0.001108,0.001258,-19.8,-13.2,-48.18,122.8811,0.0755,0.2474,44531
-0.052674,-0.031126,9.859624,,,,-0.000407,0.001108,0.000648,-19.44,-13.8,-48.48,122.8811,0.0755,0.2474,44542
-0.052674,-0.031126,9.859624,,,,-0.000407,-0.000114,0.001258,-19.44,-13.8,-48.48,122.8811,0.0755,0.2474,44551
-0.045491,-0.011971,9.873989,,,,0.000814,0.000497,0.001869,-19.62,-13.5,-48.36,122.8921,0.0788,0.2424,44561
-0.03352,-0.009577,9.854836,,,,-0.001018,-0.000724,0.00248,-19.62,-13.5,-48.36,122.8921,0.0788,0.2424,44572
-0.055068,-0.01676,9.859624,,,,0.000814,0.000497,0.004313,-20.1,-13.32,-48.24,122.8921,0.0788,0.2424,44581
-0.055068,-0.01676,9.859624,,,,0.000203,0.001719,0.001258,-19.68,-12.9,-48.6,122.8921,0.0788,0.2424,44591
-0.057463,-0.014366,9.873989,,,,0.001425,-0.000114,0.001258,-19.68,-12.9,-48.6,122.8921,0.0788,0.2424,44601
-0.055068,-0.007183,9.862018,,,,-0.000407,0.001719,-0.000574,-19.62,-12.54,-48.54,122.8915,0.0782,0.2396,44612
-0.052674,-0.009577,9.859624,,,,0.002647,-0.001946,-0.001185,-19.62,-12.54,-48.54,122.8915,0.0782,0.2396,44621
-0.03352,0.009577,9.866806,,,,-0.001018,0.001108,-0.001185,-19.62,-12.3,-48.54,122.8915,0.0782,0.2396,44631
-0.045491,-0.011971,9.871595,,,,-0.001018,0.000497,-0.001185,-19.62,-12.3,-48.54,122.8915,0.0782,0.2396,44642
-0.045491,-0.011971,9.871595,,,,-0.001018,-0.001335,-0.003018,-19.68,-13.08,-49.08,122.8879,0.0788,0.2438,44652
-0.047885,-0.011971,9.854836,,,,-0.000407,-0.000114,-0.000574,-19.68,-13.08,-49.08,122.8879,0.0788,0.2438,44661
-0.03352,-0.002394,9.854836,,,,-0.000407,0.001108,-0.002407,-20.16,-13.68,-48.54,122.8879,0.0788,0.2438,44672
-0.047885,-0.007183,9.871595,,,,-0.000407,0.001108,-0.002407,-20.16,-13.68,-48.54,122.8879,0.0788,0.2438,44682
-0.035914,-0.021548,9.857229,,,,-0.000407,0.001719,-0.001796,-20.34,-12.9,-48.42,122.883,0.0756,0.2459,44692
-0.035914,-0.021548,9.857229,,,,-0.001629,0.001108,3.7E-05,-20.34,-12.9,-48.42,122.883,0.0756,0.2459,44702
-0.047885,-0.007183,9.869201,,,,-0.00224,0.001719,-0.003629,-19.08,-12.72,-48.24,122.883,0.0756,0.2459,44711
-0.045491,-0.011971,9.869201,,,,0.000203,-0.001946,0.001258,-19.08,-12.72,-48.24,122.883,0.0756,0.2459,44722
-0.045491,-0.028731,9.838076,,,,-0.001018,-0.003779,-0.002407,-19.02,-12.96,-49.14,124.2181,0.0776,0.2496,44731
