Keuwl Accelerometer Data File
2021-04-23 02-12-39

Time (s), X (g), Y (g), Z (g), R (g), Theta (deg), Phi (deg)
7.0097694,0.037098,0.077857,0.958930,0.962801,5.139193,64.522713
7.0117693,0.035878,0.077857,0.958198,0.962025,5.112398,65.259041
7.0137691,0.035145,0.076880,0.958198,0.961920,5.041622,65.432831
7.0157685,0.034169,0.076392,0.958686,0.962332,4.988806,65.901779
7.0177684,0.034413,0.075416,0.958442,0.962020,4.943239,65.472282
7.0197682,0.034657,0.074440,0.960151,0.963655,4.888081,65.034546
7.0217681,0.033925,0.073219,0.961127,0.964509,4.799345,65.140137
7.0237679,0.033681,0.073219,0.960883,0.964257,4.794485,65.297569
7.0257673,0.032949,0.070779,0.961615,0.964779,4.641567,65.037209
7.0277672,0.031728,0.069314,0.962835,0.965848,4.526839,65.404228
7.0297670,0.030996,0.066630,0.966984,0.969773,4.345867,65.052086
7.0317669,0.030996,0.065897,0.967472,0.970209,4.304660,64.809097
7.0337663,0.031972,0.064677,0.968937,0.971619,4.258506,63.694988
7.0357661,0.033437,0.065653,0.969669,0.972464,4.345101,63.010540
7.0377660,0.032705,0.066874,0.971378,0.974226,4.382354,63.939007
7.0397658,0.032461,0.067118,0.971866,0.974721,4.386776,64.189903
7.0417652,0.032217,0.065409,0.973574,0.976301,4.282948,63.778034
7.0437651,0.032705,0.065409,0.976503,0.979237,4.282857,63.434948
7.0457649,0.033193,0.064921,0.975283,0.978004,4.275626,62.920334
7.0477648,0.032461,0.064189,0.975283,0.977931,4.218119,63.174118
7.0497642,0.032949,0.064189,0.976259,0.978921,4.226839,62.828209
7.0517640,0.033925,0.063945,0.978455,0.981129,4.231053,62.052513
7.0537639,0.031972,0.062969,0.977967,0.980514,4.130242,63.080730
7.0557637,0.031972,0.063213,0.978455,0.981016,4.140849,63.170101
7.0577631,0.033681,0.062236,0.977479,0.980037,4.140755,61.578793
7.0597630,0.032461,0.061260,0.977479,0.979935,4.056999,62.081757
7.0617628,0.031972,0.061260,0.977479,0.979919,4.043752,62.439388
7.0637627,0.033437,0.060284,0.976747,0.979177,4.037063,60.984802
7.0657620,0.034169,0.060284,0.976991,0.979445,4.056951,60.455368
7.0677619,0.034169,0.061016,0.977723,0.980221,4.091176,60.751175
7.0697618,0.034413,0.061260,0.976503,0.979028,4.115612,60.674770
7.0717616,0.034657,0.061016,0.976015,0.978534,4.112279,60.403423
7.0737610,0.037342,0.060040,0.974794,0.977355,4.148551,58.120407
7.0757608,0.039783,0.059796,0.976259,0.978897,4.207473,56.363934
7.0777607,0.041491,0.059552,0.976015,0.978710,4.252937,55.134251
7.0797606,0.043199,0.061016,0.978211,0.981064,4.370405,54.701504
7.0817599,0.043444,0.061504,0.977723,0.980619,4.403977,54.764557
7.0837598,0.045152,0.062481,0.975527,0.978568,4.518220,54.146008
7.0857596,0.044908,0.063457,0.972598,0.975700,4.569947,54.713249
7.0877595,0.044908,0.064433,0.971622,0.974791,4.621308,55.124672
7.0897589,0.046616,0.067850,0.967961,0.971455,4.861073,55.508976
7.0917587,0.047104,0.068582,0.967961,0.971530,4.912787,55.517448
7.0937586,0.046860,0.069314,0.968937,0.972543,4.935307,55.939091
7.0957580,0.046372,0.070779,0.968937,0.972625,4.990926,56.768288
7.0977578,0.046616,0.073219,0.969669,0.973546,5.115195,57.516453
7.0997577,0.045640,0.073952,0.970401,0.974285,5.117301,58.318707
7.1017575,0.045884,0.077124,0.969425,0.973570,5.288909,59.250034
7.1037579,0.047349,0.077369,0.969913,0.974145,5.342838,58.533894
7.1057568,0.049057,0.077369,0.968449,0.972772,5.403813,57.622463
7.1077571,0.050765,0.078833,0.968937,0.973463,5.527334,57.219975
7.1097569,0.052230,0.080053,0.969425,0.974126,5.631168,56.878002
7.1117568,0.052962,0.080053,0.968937,0.973680,5.657522,56.511959
7.1137562,0.054182,0.079565,0.966984,0.971764,5.684962,55.745857
7.1157560,0.055403,0.080785,0.966008,0.970962,5.790277,55.557648
7.1177559,0.057355,0.080785,0.967472,0.972532,5.847072,54.626400
7.1197557,0.059064,0.081029,0.968693,0.973869,5.909727,53.911110
7.1217551,0.058576,0.081762,0.970645,0.975842,5.915860,54.381508
7.1237550,0.058820,0.081518,0.971133,0.976322,5.909694,54.187408
7.1257548,0.058820,0.082982,0.971378,0.976688,5.977731,54.670090
7.1277547,0.057355,0.083226,0.971378,0.976622,5.940428,55.427349
7.1297541,0.056135,0.083714,0.972598,0.977807,5.916589,56.156017
7.1317539,0.055647,0.083958,0.973086,0.978285,5.909694,56.463951
7.1337538,0.056867,0.083470,0.975283,0.980498,5.912479,55.733925
7.1357536,0.056379,0.083226,0.976259,0.981421,5.878933,55.885529
7.1377535,0.057599,0.084202,0.980652,0.985944,5.939174,55.625610
7.1397529,0.057843,0.085667,0.982849,0.988269,6.003712,55.972240
7.1417527,0.058087,0.085179,0.984557,0.989940,5.978059,55.708031
7.1437526,0.056379,0.082250,0.986754,0.991779,5.770509,55.570927
7.1457524,0.058820,0.081274,0.991879,0.996940,5.775636,54.105846
7.1477523,0.059064,0.080541,0.994808,0.999809,5.733196,53.746162
7.1497521,0.058576,0.075660,1.003838,1.008388,5.444925,52.253193
7.1517515,0.057599,0.075416,1.006523,1.010986,5.385979,52.629070
7.1537514,0.057111,0.076636,1.009696,1.014209,5.407439,53.305676
7.1557512,0.055647,0.076148,1.014577,1.018951,5.310908,53.841816
7.1577511,0.054670,0.074684,1.016041,1.020248,5.204921,53.794895
7.1597509,0.052962,0.072731,1.021899,1.025852,5.031508,53.938343
7.1617503,0.051498,0.072243,1.026048,1.029877,4.941931,54.517292
7.1637502,0.049545,0.071511,1.027512,1.031189,4.839586,55.284515
7.1657500,0.046372,0.071267,1.030685,1.034186,4.715924,56.948555
7.1677499,0.044420,0.070291,1.032882,1.036223,4.602578,57.709385
7.1697497,0.044176,0.070047,1.033858,1.037169,4.579667,57.761925
7.1717491,0.041491,0.069558,1.038251,1.041405,4.460542,59.184296
7.1737490,0.041247,0.070535,1.039716,1.042921,4.493573,59.681969
7.1757488,0.040515,0.071267,1.041668,1.044889,4.499845,60.382069
7.1777487,0.043199,0.070535,1.041912,1.045190,4.538895,58.514332
7.1797485,0.042467,0.071267,1.042889,1.046183,4.548207,59.209694
7.1817479,0.041735,0.071755,1.043621,1.046917,4.547777,59.816319
7.1837478,0.041247,0.070291,1.042889,1.046068,4.468482,59.595352
7.1857476,0.041247,0.071267,1.043133,1.046377,4.513406,59.939156
7.1877475,0.041491,0.071023,1.043377,1.046614,4.507500,59.706852
7.1897473,0.040271,0.070779,1.042889,1.046063,4.464887,60.361618
7.1917472,0.040027,0.070779,1.043377,1.046540,4.456148,60.511093
7.1937466,0.038074,0.069558,1.042400,1.045412,4.350236,61.305096
7.1957464,0.037098,0.070047,1.041180,1.044193,4.353477,62.093555
7.1977463,0.034901,0.069558,1.039472,1.042381,4.281668,63.354591
7.1997457,0.032217,0.069314,1.037519,1.040331,4.213473,65.071526
7.2017455,0.031728,0.070535,1.036299,1.039181,4.268245,65.780502
7.2037454,0.029288,0.070535,1.032638,1.035458,4.229942,67.450554
7.2057457,0.025871,0.071511,1.031417,1.034217,4.216772,70.111153
7.2077456,0.024162,0.072731,1.030197,1.033044,4.254595,71.622749
7.2097449,0.022698,0.074928,1.025804,1.028787,4.364396,73.146782
7.2117448,0.022698,0.074928,1.025804,1.028787,4.364396,73.146782
7.2137446,0.020990,0.076636,1.019946,1.023037,4.454566,74.683144
7.2157445,0.021966,0.079809,1.017262,1.020624,4.652021,74.611534
7.2177439,0.022454,0.081029,1.015553,1.019028,4.732965,74.511497
7.2197437,0.022942,0.083958,1.010428,1.014169,4.923184,74.716698
7.2217436,0.022454,0.086887,1.004082,1.008085,5.107337,75.510239
7.2237434,0.022210,0.087375,0.999933,1.003989,5.151835,75.738037
7.2257428,0.024162,0.090304,0.993831,0.998218,5.373448,75.020401
7.2277427,0.023430,0.092501,0.991635,0.996215,5.496472,75.786041
7.2297425,0.022454,0.094209,0.986754,0.991495,5.605494,76.594124
7.2317424,0.022698,0.096161,0.979920,0.984888,5.757587,76.718964
7.2337418,0.023430,0.097138,0.977235,0.982330,5.838283,76.438950
7.2357416,0.022942,0.099578,0.974550,0.979893,5.985891,77.025894
7.2377415,0.023674,0.098846,0.970889,0.976195,5.976485,76.531021
7.2397413,0.023186,0.099578,0.969181,0.974559,6.022034,76.892616
7.2417407,0.022454,0.102507,0.964300,0.969993,6.210662,77.644638
7.2437406,0.022698,0.102995,0.960883,0.966653,6.263722,77.571861
7.2457404,0.024406,0.103972,0.959418,0.965344,6.351750,76.789474
7.2477398,0.025871,0.105924,0.956490,0.962684,6.503518,76.274803
7.2497396,0.025627,0.106656,0.955513,0.961789,6.548799,76.489395
7.2517395,0.025383,0.108609,0.952829,0.959334,6.676498,76.845627
7.2537394,0.027335,0.110561,0.950632,0.957430,6.831763,76.112656
7.2557392,0.028312,0.110073,0.950144,0.956917,6.821276,75.575821
7.2577386,0.029532,0.110805,0.950388,0.957281,6.880026,75.076439
7.2597384,0.030996,0.110805,0.949656,0.956601,6.908221,74.371796
7.2617383,0.031240,0.112270,0.950144,0.957264,6.992407,74.450195
7.2637377,0.031972,0.114222,0.950388,0.957761,7.113975,74.362297
7.2657375,0.032461,0.113734,0.949900,0.957235,7.097603,74.070847
7.2677374,0.033925,0.113978,0.949656,0.957073,7.137650,73.424652
7.2697372,0.034169,0.117151,0.948680,0.956496,7.329942,73.739799
7.2717366,0.034169,0.117151,0.948680,0.956496,7.329942,73.739799
7.2737365,0.034657,0.117639,0.952096,0.959962,7.339759,73.584717
7.2757363,0.034901,0.117151,0.955025,0.962816,7.293959,73.410332
7.2777362,0.034657,0.117151,0.956001,0.963776,7.282517,73.520027
7.2797356,0.034657,0.118860,0.957222,0.965195,7.369852,73.744316
7.2817354,0.035145,0.118860,0.958198,0.966181,7.370517,73.527687
7.2837353,0.037830,0.120080,0.961615,0.969821,7.458931,72.513451
7.2857351,0.041003,0.117883,0.966740,0.974764,7.356448,70.820992
7.2877350,0.041979,0.117883,0.968205,0.976258,7.364338,70.398796
7.2897344,0.044176,0.116663,0.971133,0.979113,7.319817,69.260269
7.2917342,0.045884,0.116175,0.974794,0.982765,7.301943,68.448067
7.2937341,0.046616,0.115687,0.977235,0.985162,7.273406,68.052856
7.2957335,0.049301,0.115687,0.980896,0.988924,7.305650,66.918221
7.2977333,0.051254,0.115443,0.984557,0.992626,7.310536,66.059990
7.2997332,0.052230,0.113002,0.986021,0.993849,7.195711,65.193474
7.3017330,0.054182,0.111049,0.988462,0.996155,7.125272,63.991692
7.3037329,0.053694,0.109829,0.988950,0.996478,7.047010,63.946507
7.3057323,0.054670,0.109829,0.989682,0.997257,7.066496,63.536900
7.3077321,0.053938,0.108609,0.991635,0.999022,6.971954,63.589664
7.3097320,0.053938,0.107633,0.993099,1.000370,6.912138,63.383003
7.3117313,0.054426,0.106168,0.996028,1.003148,6.830414,62.858341
7.3137312,0.053694,0.102995,0.997981,1.004717,6.638558,62.465755
7.3157310,0.053694,0.101775,0.999445,1.006047,6.567786,62.184864
7.3177309,0.052718,0.100555,0.999201,1.005631,6.482559,62.333244
7.3197308,0.052718,0.100555,0.999445,1.005873,6.480925,62.333244
7.3217301,0.054182,0.100067,1.000177,1.006630,6.490842,61.566078
7.3237300,0.053450,0.098602,1.000177,1.006446,6.398254,61.538799
7.3257303,0.053206,0.098602,0.999933,1.006191,6.393227,61.648525
7.3277292,0.053450,0.099334,1.000177,1.006518,6.434711,61.716038
7.3297296,0.054915,0.098358,0.999933,1.006258,6.427668,60.824821
7.3317294,0.054915,0.098358,1.000177,1.006501,6.426112,60.824821
7.3337293,0.052474,0.098602,0.999933,1.006152,6.373691,61.979065
7.3357286,0.051986,0.097626,1.000177,1.006274,6.310375,61.964695
7.3377285,0.051498,0.096650,1.002374,1.008338,6.235047,61.950047
7.3397284,0.051498,0.096161,1.003350,1.009262,6.204724,61.829479
7.3417282,0.051986,0.096161,1.003350,1.009287,6.217761,61.603935
7.3437276,0.049545,0.096406,1.002618,1.008460,6.170187,62.800278
7.3457274,0.048081,0.098358,1.003350,1.009305,6.227213,63.949055
7.3477273,0.048325,0.098846,1.002862,1.008879,6.260998,63.946507
7.3497272,0.048569,0.097382,1.002374,1.008263,6.195997,63.492416
7.3517270,0.048813,0.096894,1.001642,1.007500,6.181996,63.262024
7.3537264,0.048325,0.098114,1.001153,1.007110,6.234450,63.778034
7.3557262,0.048081,0.097626,1.002862,1.008749,6.193117,63.779755
7.3577261,0.047593,0.097870,1.002618,1.008507,6.194827,64.067070
7.3597260,0.048081,0.099334,0.997492,1.003579,6.313295,64.171646
7.3617258,0.047349,0.102263,0.988950,0.995350,6.500924,65.155525
7.3637257,0.046128,0.102263,0.984313,0.990685,6.502131,65.721100
7.3657255,0.043932,0.104460,0.980408,0.986935,6.593355,67.190292
7.3677254,0.039783,0.108121,0.979432,0.986184,6.708673,69.799118
7.3697252,0.039294,0.108853,0.977723,0.984548,6.750407,70.151100
7.3717251,0.039538,0.110561,0.976503,0.983537,6.856523,70.322144
7.3737249,0.040515,0.110805,0.977235,0.984331,6.883902,69.915627
7.3757243,0.041979,0.109585,0.979188,0.986194,6.834002,69.039490
7.3777246,0.043199,0.108609,0.978944,0.985897,6.808844,68.309669
7.3797245,0.042223,0.108853,0.979188,0.986124,6.799677,68.799103
7.3817244,0.043444,0.108365,0.978699,0.985638,6.802648,68.154106
7.3837242,0.042955,0.107388,0.976991,0.983813,6.751511,68.198586
7.3857241,0.041491,0.107388,0.977235,0.983993,6.718868,68.875282
7.3877239,0.041735,0.107144,0.977479,0.984219,6.709141,68.718010
7.3897238,0.041003,0.107633,0.978944,0.985696,6.710340,69.145538
7.3917236,0.040515,0.107633,0.978455,0.985191,6.703644,69.372795
7.3937244,0.041003,0.108121,0.976259,0.983083,6.754996,69.231644
7.3957243,0.041003,0.109585,0.975039,0.982034,6.842779,69.485916
7.3977242,0.042223,0.112026,0.974306,0.981634,7.005131,69.348259
7.3997240,0.042223,0.113002,0.974550,0.981988,7.056329,69.511795
7.4017239,0.042223,0.113734,0.974794,0.982315,7.094313,69.632828
7.4037242,0.042955,0.113978,0.973574,0.981164,7.131244,69.349899
7.4057240,0.044176,0.113978,0.971622,0.979281,7.170694,68.814651
7.4077239,0.044176,0.114954,0.972110,0.979879,7.219990,68.978790
7.4097238,0.046128,0.114466,0.972842,0.980638,7.229739,68.051300
7.4117236,0.047104,0.114710,0.974062,0.981924,7.255148,67.675064
7.4137239,0.048569,0.115443,0.975771,0.983775,7.314105,67.182594
7.4157238,0.049301,0.113734,0.977723,0.985550,7.225640,66.564407
7.4177237,0.048325,0.113734,0.978944,0.986712,7.194566,66.979713
7.4197235,0.049789,0.114466,0.982116,0.990017,7.243402,66.492500
7.4217234,0.049057,0.113734,0.984313,0.992076,7.172225,66.667992
7.4237237,0.049057,0.114222,0.984313,0.992132,7.197919,66.757095
7.4257236,0.050277,0.115931,0.987730,0.995780,7.290434,66.554382
7.4277234,0.051010,0.117151,0.988218,0.996444,7.367348,66.470886
7.4297233,0.051254,0.119104,0.990659,0.999108,7.456826,66.716446
7.4317231,0.053206,0.120080,0.990170,0.998843,7.555800,66.102371
7.4337230,0.052474,0.120812,0.989926,0.998651,7.579035,66.522598
7.4357228,0.054670,0.121788,0.989682,0.998645,7.682142,65.824791
7.4377232,0.054915,0.124229,0.991879,1.001135,7.797446,66.152496
7.4397230,0.055403,0.124717,0.992855,1.002190,7.826340,66.047913
7.4417233,0.054426,0.125937,0.994076,1.003498,7.857903,66.627419
7.4437232,0.054182,0.125937,0.992611,1.002034,7.863870,66.721054
7.4457231,0.053694,0.127890,0.993343,1.002980,7.949027,67.225029
7.4477229,0.052474,0.129110,0.992123,1.001864,7.996153,67.881836
7.4497228,0.052230,0.130575,0.991391,1.001316,8.073799,68.198593
7.4517226,0.052230,0.131063,0.990170,1.000171,8.109320,68.272209
7.4537225,0.051742,0.130575,0.989194,0.999116,8.081212,68.383476
7.4557223,0.052230,0.130331,0.988462,0.998384,8.084516,68.161598
7.4577222,0.051742,0.130575,0.986021,0.995975,8.106898,68.383476
7.4597220,0.051742,0.130819,0.986754,0.996731,8.113871,68.420097
7.4617214,0.051742,0.129354,0.986998,0.996782,8.034459,68.198593
7.4637213,0.051986,0.130819,0.987730,0.997711,8.111063,68.327721
7.4657211,0.051498,0.130575,0.987974,0.997895,8.085973,68.476097
7.4677210,0.053938,0.129354,0.987974,0.997865,8.073848,67.364784
7.4697208,0.053450,0.127890,0.988218,0.997892,7.984361,67.318054
7.4717207,0.054182,0.127646,0.987730,0.997416,7.991635,67.000031
7.4737206,0.055891,0.129842,0.988462,0.998519,8.138706,66.710487
7.4757204,0.056867,0.129842,0.988462,0.998574,8.160797,66.348030
7.4777203,0.056135,0.130331,0.988706,0.998838,8.167699,66.697891
7.4797201,0.054426,0.128866,0.989926,0.999762,8.043299,67.103310
7.4817195,0.054670,0.128622,0.991147,1.000952,8.026220,66.972206
7.4837193,0.054426,0.129110,0.992855,1.002693,8.032626,67.142143
7.4857192,0.054426,0.128622,0.994808,1.004564,7.991660,67.064354
7.4877191,0.053206,0.129598,0.996272,1.006074,8.004423,67.679588
7.4897189,0.051742,0.127890,0.997981,1.007471,7.870656,67.972717
7.4917183,0.051986,0.125693,1.001397,1.010593,7.735099,67.530388
7.4937181,0.051010,0.125205,1.001886,1.010966,7.685258,67.833656
7.4957180,0.049545,0.123985,1.004814,1.013646,7.568956,68.218040
7.4977179,0.049545,0.123497,1.006767,1.015522,7.529132,68.140045
7.4997172,0.049545,0.121788,1.007987,1.016526,7.431600,67.862839
7.5017171,0.049301,0.120080,1.011404,1.019700,7.313542,67.678459
7.5037169,0.048569,0.119836,1.013113,1.021331,7.273379,67.937523
7.5057168,0.047837,0.118615,1.012869,1.020912,7.196856,68.036163
7.5077162,0.047593,0.119348,1.013113,1.021228,7.227866,68.259216
7.5097160,0.047593,0.118615,1.013845,1.021869,7.184934,68.137634
7.5117164,0.048081,0.117883,1.015309,1.023260,7.147127,67.811050
7.5137162,0.048813,0.116663,1.016285,1.024124,7.093235,67.295074
7.5157156,0.048569,0.115931,1.016529,1.024271,7.048847,67.268883
7.5177155,0.047837,0.117395,1.017750,1.025614,7.100008,67.829872
7.5197153,0.048081,0.116907,1.018238,1.026054,7.076733,67.643936
7.5217152,0.047837,0.118127,1.017994,1.025940,7.135891,67.954086
7.5237145,0.046860,0.118860,1.019702,1.027675,7.141634,68.483139
7.5257144,0.046372,0.117639,1.019946,1.027755,7.067246,68.486092
7.5277143,0.046372,0.117395,1.022631,1.030391,7.036368,68.445465
7.5297141,0.045396,0.118615,1.024584,1.032425,7.066247,69.057350
7.5317135,0.045640,0.118860,1.024584,1.032464,7.083632,68.994034
7.5337133,0.045640,0.116419,1.027024,1.034609,6.941870,68.593155
7.5357132,0.045884,0.116175,1.027268,1.034834,6.932709,68.448067
7.5377131,0.043932,0.115931,1.027024,1.034480,6.883076,69.245926
7.5397129,0.043688,0.116419,1.028489,1.035978,6.893697,69.430794
7.5417123,0.043932,0.114954,1.028977,1.036309,6.820011,69.084862
7.5437121,0.044420,0.115443,1.029953,1.037354,6.848222,68.954369
7.5457120,0.043199,0.114222,1.031662,1.038864,6.750727,69.283127
7.5477114,0.044176,0.113002,1.030929,1.038044,6.712268,68.648041
7.5497112,0.048081,0.112758,1.031906,1.039161,6.774450,66.906265
7.5517111,0.047837,0.113246,1.032882,1.040172,6.787494,67.100136
7.5537109,0.047593,0.113734,1.032638,1.039972,6.808527,67.292885
7.5557103,0.046616,0.114222,1.031906,1.039254,6.817566,67.798660
7.5577102,0.046372,0.113490,1.032150,1.039405,6.773813,67.774971
7.5597100,0.046860,0.111049,1.032150,1.039163,6.660647,67.121323
7.5617099,0.047104,0.109585,1.033126,1.039989,6.585974,66.739830
7.5637093,0.047104,0.108365,1.033126,1.039861,6.524650,66.506149
7.5657091,0.049545,0.109097,1.032882,1.039809,6.617047,65.575363
7.5677090,0.051498,0.108853,1.036787,1.043757,6.625073,64.681442
7.5697088,0.052718,0.108853,1.035567,1.042606,6.661560,64.158867
7.5717082,0.054426,0.109097,1.035811,1.042961,6.713058,63.486244
7.5737081,0.055891,0.107877,1.037031,1.044124,6.682106,62.611347
7.5757079,0.057355,0.107388,1.038739,1.045850,6.684835,61.893730
7.5777078,0.057111,0.106412,1.043621,1.050585,6.600994,61.777668
7.5797071,0.058576,0.105924,1.044353,1.051344,6.611146,61.057610
7.5817070,0.059552,0.104216,1.045573,1.052440,6.548769,60.255116
7.5837069,0.062481,0.104704,1.045085,1.052174,6.654579,59.173927
7.5857067,0.062725,0.104216,1.045085,1.052140,6.638705,58.957378
7.5877061,0.064921,0.104460,1.045817,1.053024,6.707241,58.139240
7.5897059,0.065409,0.104704,1.046061,1.053321,6.730855,58.006622
7.5917058,0.066874,0.104216,1.047282,1.054577,6.743082,57.312271
7.5937057,0.069558,0.104704,1.045085,1.052618,6.858640,56.402493
7.5957050,0.069558,0.105924,1.044109,1.051771,6.920022,56.707813
7.5977049,0.070779,0.106656,1.041912,1.049746,7.004011,56.431129
7.5997047,0.071023,0.107877,1.039472,1.047465,7.082856,56.640255
7.6017046,0.071511,0.108609,1.039227,1.047332,7.132261,56.638016
7.6037040,0.075416,0.112026,1.036787,1.045545,7.421243,56.051456
7.6057038,0.075660,0.112758,1.036543,1.045399,7.463376,56.138557
7.6077037,0.074928,0.113734,1.033858,1.042791,7.504724,56.623177
7.6097035,0.075172,0.114710,1.028977,1.038076,7.591919,56.762405
7.6117029,0.073708,0.115687,1.028000,1.037112,7.600445,57.497536
7.6137028,0.074196,0.118371,1.025560,1.035031,7.757118,57.920345
7.6157026,0.072731,0.121300,1.022875,1.032607,7.872452,59.053200
7.6177025,0.072243,0.121544,1.020190,1.029942,7.890682,59.273701
7.6197019,0.072487,0.124473,1.016529,1.026684,8.065090,59.785492
7.6217017,0.074196,0.126670,1.011892,1.022485,8.254546,59.640709
7.6237016,0.073219,0.129842,1.009696,1.020640,8.398097,60.580925
