ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),Time since start in ms 
0.249005,-4.367157,9.016839,-0.031869,-0.034877,0.156132,138,2.34,154.74,296.4822,25.4142,-0.1783,55.813965,37.50024,207.65,10548
0.258582,-4.70475,9.289786,-0.139381,-0.015329,0.173236,138,2.34,154.74,296.4822,25.4142,-0.1783,55.813965,37.50024,207.65,10557
0.258582,-4.70475,9.289786,-0.240174,0.013992,0.178734,138.24,2.04,155.1,296.4822,25.4142,-0.1783,55.813965,37.50024,207.65,10568
0.191542,-5.377541,9.696813,-0.282934,0.013382,0.174458,138.24,2.04,155.1,296.4822,25.4142,-0.1783,55.813965,37.50024,207.65,10578
0.124502,-6.234691,10.032011,-0.27988,-0.003112,0.174458,137.76,1.68,155.88,296.5236,25.3888,-0.0761,55.813965,37.50024,207.65,10588
0.174782,-6.785374,10.477346,-0.227346,-0.014107,0.170182,137.76,1.68,155.88,296.5236,25.3888,-0.0761,55.813965,37.50024,207.65,10598
0.158022,-6.742278,10.79818,-0.118001,-0.02327,0.164684,137.22,1.92,155.58,296.5236,25.3888,-0.0761,55.813965,37.50024,207.65,10608
0.158022,-6.742278,10.79818,0.175825,-0.076416,0.148802,137.22,1.92,155.58,296.5236,25.3888,-0.0761,55.813965,37.50024,207.65,10618
0.244216,-6.100612,10.403124,0.403678,-0.128339,0.151245,138,1.62,154.98,296.7003,25.9812,0.121,55.813965,37.50024,207.65,10627
0.148445,-5.279376,9.289786,0.403678,-0.128339,0.151245,138,1.62,154.98,296.7003,25.9812,0.121,55.813965,37.50024,207.65,10638
-0.205908,-4.276175,7.977724,0.57411,-0.175987,0.138417,138.48,1.8,155.82,296.7003,25.9812,0.121,55.813965,37.50024,207.65,10648
-0.454912,-3.591412,6.751855,0.68773,-0.237073,0.115815,138.48,1.8,155.82,296.7003,25.9812,0.121,55.813965,37.50024,207.65,10658
-0.454912,-3.591412,6.751855,0.682233,-0.268838,0.099933,138.48,2.46,155.64,296.4987,25.5224,0.0916,55.813965,37.50024,207.65,10668
-0.656031,-3.289734,5.719923,0.536236,-0.270671,0.090159,138.48,2.46,155.64,296.4987,25.5224,0.0916,55.813965,37.50024,207.65,10678
-0.708705,-3.272974,5.475707,0.280283,-0.251734,0.088326,137.88,2.28,155.1,296.4987,25.5224,0.0916,55.813965,37.50024,207.65,10688
-0.615329,-3.464516,6.337646,-0.031258,-0.236462,0.095046,137.88,2.28,155.1,296.4987,25.5224,0.0916,55.813965,37.50024,207.65,10698
-0.452518,-3.876331,7.410281,-0.24445,-0.218136,0.115204,137.88,1.92,154.14,295.4503,24.1613,-0.3609,55.813965,37.50024,207.65,10708
-0.452518,-3.876331,7.410281,-0.362347,-0.20653,0.117648,137.88,1.92,154.14,295.4503,24.1613,-0.3609,55.813965,37.50024,207.65,10718
-0.399844,-4.525179,8.854029,-0.373953,-0.18576,0.11948,137.94,1.56,153.66,295.4503,24.1613,-0.3609,55.813965,37.50024,207.65,10728
-0.411815,-5.200365,9.311335,-0.298817,-0.177208,0.150634,137.94,1.56,153.66,295.4503,24.1613,-0.3609,55.813965,37.50024,207.65,10738
-0.265764,-5.820482,9.071907,-0.241396,-0.155828,0.178123,137.88,1.68,154.2,296.0918,24.5645,-0.7513,55.813965,37.50024,207.65,10747
-0.01676,-6.292154,8.743892,-0.236509,-0.134448,0.180567,137.88,1.68,154.2,296.0918,24.5645,-0.7513,55.813965,37.50024,207.65,10757
-0.01676,-6.292154,8.743892,-0.256667,-0.083746,0.1543,137.88,2.04,154.56,296.0918,24.5645,-0.7513,55.813965,37.50024,207.65,10768
-0.028731,-6.560312,9.016839,-0.214518,-0.010442,0.115815,137.88,2.04,154.56,296.0918,24.5645,-0.7513,55.813965,37.50024,207.65,10779
-0.165205,-6.431022,9.268238,-0.214518,-0.010442,0.115815,137.88,2.4,154.2,296.813,25.2434,-0.9487,55.813965,37.50024,207.65,10788
-0.241822,-5.803722,9.172467,-0.096621,0.028042,0.085272,137.88,2.4,154.2,296.813,25.2434,-0.9487,55.813965,37.50024,207.65,10798
-0.119714,-5.145296,8.545167,0.013335,0.043925,0.060837,138.18,2.4,154.08,296.813,25.2434,-0.9487,55.813965,37.50024,207.65,10808
-0.119714,-5.145296,8.545167,0.093969,0.042092,0.040679,138.18,2.4,154.08,296.813,25.2434,-0.9487,55.813965,37.50024,207.65,10818
-0.014366,-4.34082,7.80773,0.117793,0.028042,0.028461,138.3,2.4,154.74,297.246,25.6816,-0.8566,55.813965,37.50024,207.65,10828
0.079011,-3.732674,7.484504,0.083585,0.028653,0.029072,138.3,2.4,154.74,297.246,25.6816,-0.8566,55.813965,37.50024,207.65,10839
0.045491,-3.402264,7.410281,0.0451,0.024988,0.03457,138.18,2.82,154.26,297.246,25.6816,-0.8566,55.813965,37.50024,207.65,10848
0.055068,-3.193962,7.47732,-0.008045,0.015214,0.042511,138.18,2.82,154.26,297.246,25.6816,-0.8566,55.813965,37.50024,207.65,10858
0.055068,-3.193962,7.47732,-0.050806,0.011549,0.042511,137.94,2.4,153.96,296.8499,25.5028,-0.7293,55.813965,37.50024,207.65,10868
0.03352,-3.17002,7.716748,-0.077073,0.007884,0.044955,137.94,2.4,153.96,296.8499,25.5028,-0.7293,55.813965,37.50024,207.65,10878
0.01676,-3.423813,8.099832,-0.077073,0.007884,0.044955,138.3,2.16,154.5,296.8499,25.5028,-0.7293,55.813965,37.50024,207.65,10888
0.035914,-3.677606,8.430242,-0.091734,0.00483,0.029072,138.3,2.16,154.5,296.8499,25.5028,-0.7293,55.813965,37.50024,207.65,10898
0.035914,-3.677606,8.430242,-0.065466,-0.004944,0.010135,138.66,2.7,154.86,297.1006,25.5542,-0.6432,55.813965,37.50024,207.65,10909
-0.071828,-3.883514,8.652909,-0.037367,-0.004944,-0.00758,138.66,2.7,154.86,297.1006,25.5542,-0.6432,55.813965,37.50024,207.65,10917
-0.10056,-4.182798,8.628966,-0.017208,-0.002501,-0.038734,138.06,2.58,155.52,297.1006,25.5542,-0.6432,55.813965,37.50024,207.65,10928
-0.10056,-4.182798,8.628966,-0.017819,0.004219,-0.07172,138.06,2.58,155.52,297.1006,25.5542,-0.6432,55.813965,37.50024,207.65,10938
-0.186753,-4.522785,8.727132,-0.011099,0.013382,-0.093101,138.24,2.4,156.24,297.2635,25.7248,-0.6544,55.813965,37.50024,207.65,10948
-0.196331,-4.771789,8.844451,0.00234,0.010327,-0.118146,138.24,2.4,156.24,297.2635,25.7248,-0.6544,55.813965,37.50024,207.65,10959
-0.258582,-4.790944,9.134158,0.049376,0.028042,-0.146857,138.66,2.16,155.82,297.2635,25.7248,-0.6544,55.813965,37.50024,207.65,10968
-0.258582,-4.790944,9.134158,0.106187,0.042703,-0.154187,138.66,2.16,155.82,297.2635,25.7248,-0.6544,55.813965,37.50024,207.65,10978
-0.186753,-4.716721,9.086273,0.15078,0.045147,-0.160907,138,2.16,155.28,297.159,25.7342,-0.6966,55.813965,37.50024,207.65,10988
-0.081405,-4.479688,8.827691,0.185599,0.034762,-0.159074,138,2.16,155.28,297.159,25.7342,-0.6966,55.813965,37.50024,207.65,10998
-0.038308,-4.233078,8.643332,0.197816,0.025599,-0.160907,137.7,2.94,154.98,297.159,25.7342,-0.6966,55.813965,37.50024,207.65,11008
-0.038308,-4.233078,8.643332,0.182545,0.021934,-0.168848,137.7,2.94,154.98,297.159,25.7342,-0.6966,55.813965,37.50024,207.65,11018
-0.031126,-4.075055,8.638543,0.16483,0.025599,-0.173124,137.52,3.36,154.92,297.323,25.4914,-0.7726,55.813965,37.50024,207.65,11028
-0.052674,-4.091815,8.746285,0.16483,0.025599,-0.173124,137.52,3.36,154.92,297.323,25.4914,-0.7726,55.813965,37.50024,207.65,11038
-0.0838,-4.118152,8.956982,0.139173,0.036594,-0.182898,137.64,2.88,154.62,297.323,25.4914,-0.7726,55.813965,37.50024,207.65,11048
-0.0838,-4.122941,9.126976,0.148947,0.028653,-0.187174,137.64,2.88,154.62,297.323,25.4914,-0.7726,55.813965,37.50024,207.65,11058
-0.0838,-4.122941,9.126976,0.171549,0.021934,-0.187785,137.58,2.16,154.32,296.634,25.0827,-0.8913,55.813965,37.50024,207.65,11068
-0.026337,-4.173221,9.031204,0.188654,0.014603,-0.192061,137.58,2.16,154.32,296.634,25.0827,-0.8913,55.813965,37.50024,207.65,11078
-0.198725,-4.197163,9.040782,0.187432,0.017047,-0.190228,137.22,2.46,154.5,296.634,25.0827,-0.8913,55.813965,37.50024,207.65,11088
-0.562655,-4.106181,9.098245,0.195373,0.01949,-0.176789,137.22,2.46,154.5,296.634,25.0827,-0.8913,55.813965,37.50024,207.65,11098
-0.562655,-4.106181,9.098245,0.195373,0.01949,-0.176789,137.4,3.18,154.74,297.0455,24.6957,-1.0322,55.813965,37.50024,207.65,11107
-0.725465,-3.804503,9.055147,0.16483,0.018269,-0.185952,137.4,3.18,154.74,297.0455,24.6957,-1.0322,55.813965,37.50024,207.65,11118
-0.653637,-4.031958,8.892337,0.052431,0.038427,-0.2055,137.64,3.36,154.38,297.0455,24.6957,-1.0322,55.813965,37.50024,207.65,11128
-0.557866,-4.316877,9.265843,-0.084403,0.030486,-0.203667,137.64,3.36,154.38,297.0455,24.6957,-1.0322,55.813965,37.50024,207.65,11138
-0.272947,-4.925023,9.768641,-0.201689,0.051866,-0.195115,137.46,2.52,153.78,296.6783,24.3022,-1.1673,55.813965,37.50024,207.65,11148
-0.272947,-4.925023,9.768641,-0.315921,0.065305,-0.182898,137.46,2.52,153.78,296.6783,24.3022,-1.1673,55.813965,37.50024,207.65,11158
0.009577,-5.643306,10.115811,-0.370899,0.084853,-0.168848,137.22,2.16,154.26,296.6783,24.3022,-1.1673,55.813965,37.50024,207.65,11168
0.366324,-6.691998,10.860431,-0.351962,0.134333,-0.122422,137.22,2.16,154.26,296.6783,24.3022,-1.1673,55.813965,37.50024,207.65,11178
0.471672,-6.861991,11.315343,-0.170535,0.157546,-0.080883,136.92,3.36,154.98,297.226,24.7132,-1.2371,55.813965,37.50024,207.65,11187
0.471672,-6.861991,11.315343,0.130621,0.13922,-0.05706,136.92,3.36,154.98,297.226,24.7132,-1.2371,55.813965,37.50024,207.65,11198
0.608146,-6.481302,10.989721,0.389628,0.115396,-0.055838,137.22,3.24,154.8,297.226,24.7132,-1.2371,55.813965,37.50024,207.65,11209
0.670397,-5.806116,10.079897,0.389628,0.115396,-0.055838,137.22,3.24,154.8,297.226,24.7132,-1.2371,55.813965,37.50024,207.65,11218
0.56026,-4.812492,8.564321,0.638861,0.064694,-0.079051,137.64,2.52,154.62,297.3487,25.254,-1.0441,55.813965,37.50024,207.65,11228
0.500403,-3.900273,7.154094,0.765921,-0.034877,-0.116314,137.64,2.52,154.62,297.3487,25.254,-1.0441,55.813965,37.50024,207.65,11238
0.500403,-3.900273,7.154094,0.781193,-0.092909,-0.171902,137.04,2.82,154.74,297.3487,25.254,-1.0441,55.813965,37.50024,207.65,11248
0.251399,-3.452544,6.129344,0.601598,-0.082524,-0.207333,137.04,2.82,154.74,297.3487,25.254,-1.0441,55.813965,37.50024,207.65,11258
0.265765,-3.287339,5.710346,0.417117,-0.053203,-0.214052,136.86,2.88,154.44,296.2525,23.9372,-1.0203,55.813965,37.50024,207.65,11268
0.423787,-3.222694,6.249058,0.074422,-0.004333,-0.225658,136.86,2.88,154.44,296.2525,23.9372,-1.0203,55.813965,37.50024,207.65,11278
0.581809,-3.330436,6.981705,-0.141825,0.034762,-0.234211,136.86,2.34,154.38,296.2525,23.9372,-1.0203,55.813965,37.50024,207.65,11288
1.003201,-3.907456,8.12138,-0.261554,0.037816,-0.239098,136.86,2.34,154.38,296.2525,23.9372,-1.0203,55.813965,37.50024,207.65,11299
1.003201,-3.907456,8.12138,-0.365401,0.046368,-0.236043,136.86,1.92,154.02,295.6798,23.2786,-1.4189,55.813965,37.50024,207.65,11309
1.185166,-4.369551,8.753469,-0.391668,0.050034,-0.22688,136.86,1.92,154.02,295.6798,23.2786,-1.4189,55.813965,37.50024,207.65,11318
0.921796,-5.217125,9.306546,-0.381284,0.062862,-0.186563,136.26,1.68,153.78,295.6798,23.2786,-1.4189,55.813965,37.50024,207.65,11327
0.689551,-5.724711,9.555551,-0.333636,0.08974,-0.121811,136.26,1.68,153.78,295.6798,23.2786,-1.4189,55.813965,37.50024,207.65,11338
0.689551,-5.724711,9.555551,-0.282324,0.120894,-0.083327,135.96,2.46,153.9,296.2918,23.7215,-1.4919,55.813965,37.50024,207.65,11348
0.562655,-5.961744,9.61062,-0.224902,0.151437,-0.070499,135.96,2.46,153.9,296.2918,23.7215,-1.4919,55.813965,37.50024,207.65,11358
0.272947,-5.961744,9.569917,-0.155874,0.166098,-0.059503,136.62,2.76,153.42,296.2918,23.7215,-1.4919,55.813965,37.50024,207.65,11367
-0.0838,-5.616968,9.368797,-0.074629,0.166098,-0.049729,136.62,2.76,153.42,296.2918,23.7215,-1.4919,55.813965,37.50024,207.65,11378
-0.418998,-5.047131,8.942616,0.025552,0.1606,-0.021019,136.44,2.94,153.96,297.1751,24.4595,-1.4069,55.813965,37.50024,207.65,11388
-0.418998,-5.047131,8.942616,0.073811,0.141052,0.00647,136.44,2.94,153.96,297.1751,24.4595,-1.4069,55.813965,37.50024,207.65,11398
-0.581809,-4.611373,8.382356,0.086028,0.109287,0.046177,135.6,3.96,154.86,297.1751,24.4595,-1.4069,55.813965,37.50024,207.65,11410
-0.514769,-4.316877,7.965752,0.086028,0.109287,0.046177,135.6,3.96,154.86,297.1751,24.4595,-1.4069,55.813965,37.50024,207.65,11418
-0.241822,-3.737463,7.723931,0.046933,0.07569,0.08405,135.72,3.66,154.8,297.4749,24.5892,-1.0801,55.813965,37.50024,207.65,11428
-0.241822,-3.737463,7.723931,0.003561,0.058586,0.084661,135.72,3.66,154.8,297.4749,24.5892,-1.0801,55.813965,37.50024,207.65,11438
-0.088588,-3.462121,7.786182,-0.016597,0.023766,0.086494,136.08,2.58,154.44,297.4749,24.5892,-1.0801,55.813965,37.50024,207.65,11447
0.045491,-3.426207,7.836462,-0.016597,-0.048316,0.081607,136.08,2.58,154.44,297.4749,24.5892,-1.0801,55.813965,37.50024,207.65,11458
0.256187,-3.43339,8.028004,-0.023928,-0.089244,0.071222,136.14,2.7,154.86,296.8767,24.4979,-0.8171,55.813965,37.50024,207.65,11468
0.36393,-3.615355,8.253065,-0.03981,-0.120398,0.052896,136.5,3.06,154.74,296.8767,24.4979,-0.8171,55.813965,37.50024,207.65,11478
0.36393,-3.615355,8.253065,-0.03981,-0.120398,0.052896,136.5,3.06,154.74,296.8767,24.4979,-0.8171,55.813965,37.50024,207.65,11487
0.36393,-4.031958,8.284191,-0.051417,-0.110013,0.066946,136.14,3.36,154.56,296.8767,24.4979,-0.8171,55.813965,37.50024,207.65,11498
0.545895,-4.386311,8.375174,-0.07524,-0.126507,0.069389,136.14,3.36,154.56,296.8767,24.4979,-0.8171,55.813965,37.50024,207.65,11508
0.550683,-4.666441,8.688824,-0.089901,-0.135059,0.066335,136.2,2.94,153.72,296.9034,24.5918,-0.9318,55.813965,37.50024,207.65,11518
0.567443,-4.96812,8.968953,-0.081349,-0.123452,0.07672,136.2,2.94,153.72,296.9034,24.5918,-0.9318,55.813965,37.50024,207.65,11528
0.567443,-4.96812,8.968953,-0.03981,-0.114289,0.085883,136.86,2.76,153.42,296.9034,24.5918,-0.9318,55.813965,37.50024,207.65,11537
0.615329,-5.253039,9.115005,0.027385,-0.116122,0.100544,136.74,2.82,153.54,296.9034,24.5918,-0.9318,55.813965,37.50024,207.65,11548
0.596174,-5.320079,9.220352,0.112906,-0.125285,0.146969,136.74,2.82,153.54,296.9034,24.5918,-0.9318,55.813965,37.50024,207.65,11558
0.567443,-5.26501,9.189227,0.176436,-0.136891,0.171404,136.14,2.76,154.14,297.2673,24.7857,-1.181,55.813965,37.50024,207.65,11568
0.567443,-5.26501,9.189227,0.246686,-0.15033,0.195839,136.14,2.76,154.14,297.2673,24.7857,-1.181,55.813965,37.50024,207.65,11578
0.495615,-5.171633,9.124581,0.246686,-0.15033,0.195839,136.14,2.94,154.32,297.2673,24.7857,-1.181,55.813965,37.50024,207.65,11588
0.464489,-4.939389,9.198804,0.283338,-0.156439,0.203169,136.14,2.94,154.32,297.2673,24.7857,-1.181,55.813965,37.50024,207.65,11598
0.351958,-4.577853,9.153313,0.323044,-0.161937,0.196449,136.8,2.94,154.2,296.9608,24.4875,-1.3245,55.813965,37.50024,207.65,11608
0.318439,-4.199558,8.825297,0.357252,-0.153385,0.167739,136.8,2.94,154.2,296.9608,24.4875,-1.3245,55.813965,37.50024,207.65,11618
0.418998,-4.079844,8.454185,0.294333,-0.136891,0.140861,136.8,2.58,153.9,296.9608,24.4875,-1.3245,55.813965,37.50024,207.65,11629
0.418998,-4.079844,8.454185,0.294333,-0.136891,0.140861,136.8,2.58,153.9,296.9608,24.4875,-1.3245,55.813965,37.50024,207.65,11638
0.426181,-4.285752,8.461368,0.185599,-0.119176,0.122535,136.68,2.28,153.72,296.1703,23.7844,-1.4812,55.813965,37.50024,207.7117,11648
0.428575,-4.618556,8.849239,0.042657,-0.053814,0.145748,136.68,2.28,153.72,296.1703,23.7844,-1.4812,55.813965,37.50024,207.7117,11658
0.548289,-4.831646,9.419077,-0.057525,0.032929,0.185454,136.44,3,153.9,296.1703,23.7844,-1.4812,55.813965,37.50024,207.7117,11668
0.548289,-4.831646,9.419077,-0.039199,0.070803,0.206223,136.44,3,153.9,296.1703,23.7844,-1.4812,55.813965,37.50024,207.7117,11678
0.514769,-5.080651,9.991309,0.063426,0.081188,0.223938,136.5,3.18,153.18,296.0699,23.3699,-1.5879,55.813965,37.50024,207.7117,11688
0.445335,-5.123748,10.05356,0.219808,0.057364,0.230658,136.5,3.18,153.18,296.0699,23.3699,-1.5879,55.813965,37.50024,207.7117,11698
0.306467,-4.886715,9.603436,0.363361,0.021934,0.226382,137.22,1.98,152.58,296.0699,23.3699,-1.5879,55.813965,37.50024,207.7117,11708
0.306467,-4.886715,9.603436,0.472706,-0.042207,0.207445,137.22,1.98,152.58,296.0699,23.3699,-1.5879,55.813965,37.50024,207.7117,11718
0.275342,-4.640105,8.803748,0.509358,-0.092298,0.164684,137.4,1.98,152.94,295.4321,23.3168,-1.2406,55.813965,37.50024,207.7117,11728
0.184359,-4.573065,8.281797,0.451936,-0.145443,0.107263,137.4,1.98,152.94,295.4321,23.3168,-1.2406,55.813965,37.50024,207.7117,11738
0.002394,-4.532362,8.377568,0.387796,-0.159493,0.081607,137.4,2.22,153.72,295.4321,23.3168,-1.2406,55.813965,37.50024,207.7117,11748
0.002394,-4.532362,8.377568,0.387796,-0.159493,0.081607,137.4,2.22,153.72,295.4321,23.3168,-1.2406,55.813965,37.50024,207.7117,11758
-0.184359,-4.676018,8.595447,0.337094,-0.168045,0.091381,137.52,2.28,154.08,294.4966,22.3319,-1.1749,55.813965,37.50024,207.7117,11768
-0.023943,-4.778972,8.983319,0.321822,-0.171711,0.102987,137.52,2.28,154.08,294.4966,22.3319,-1.1749,55.813965,37.50024,207.7117,11778
0.165205,-4.63771,9.407105,0.378633,-0.177208,0.113983,137.16,1.86,154.14,294.4966,22.3319,-1.1749,55.813965,37.50024,207.7117,11788
0.165205,-4.63771,9.407105,0.483091,-0.168045,0.124978,137.16,1.86,154.14,294.4966,22.3319,-1.1749,55.813965,37.50024,207.7117,11798
0.277736,-4.348003,9.088667,0.571666,-0.152163,0.145137,137.1,1.02,153.84,293.8258,21.5473,-1.4563,55.813965,37.50024,207.7117,11808
0.38069,-4.082239,8.389539,0.620535,-0.144222,0.153689,137.1,1.02,153.84,293.8258,21.5473,-1.4563,55.813965,37.50024,207.7117,11818
0.57702,-3.900273,8.042369,0.625422,-0.119787,0.157965,137.34,1.08,152.82,293.8258,21.5473,-1.4563,55.813965,37.50024,207.7117,11828
0.430969,-3.555498,8.066312,0.608318,-0.162548,0.139639,137.34,1.08,152.82,293.8258,21.5473,-1.4563,55.813965,37.50024,207.7117,11838
0.430969,-3.555498,8.066312,0.585105,-0.135059,0.131698,137.34,0.9,151.5,292.6067,20.3478,-1.6809,55.813965,37.50024,207.7117,11848
0.423787,-3.574652,8.13814,0.545399,-0.144222,0.111539,137.34,0.9,151.5,292.6067,20.3478,-1.6809,55.813965,37.50024,207.7117,11858
0.222668,-3.430996,8.502069,0.519743,-0.117344,0.120091,136.56,0.18,151.26,292.6067,20.3478,-1.6809,55.813965,37.50024,207.7117,11868
0.031126,-3.581835,8.554744,0.49714,-0.097185,0.118259,136.56,0.18,151.26,292.6067,20.3478,-1.6809,55.813965,37.50024,207.7117,11878
0.031126,-3.581835,8.554744,0.453158,-0.050148,0.156132,136.74,-0.3,151.98,290.6343,18.4724,-1.9505,55.813965,37.50024,207.7117,11888
-0.110137,-3.615355,8.559532,0.453158,-0.050148,0.156132,136.74,-0.3,151.98,290.6343,18.4724,-1.9505,55.813965,37.50024,207.7117,11898
-0.191542,-3.699154,8.722343,0.409787,-0.0587,0.174458,137.22,-0.3,151.44,290.6343,18.4724,-1.9505,55.813965,37.50024,207.7117,11908
-0.174782,-3.885908,8.985713,0.352365,-0.039153,0.190341,137.22,-0.3,151.44,290.6343,18.4724,-1.9505,55.813965,37.50024,207.7117,11917
0.040703,-4.233078,9.172467,0.25646,0.031708,0.202558,136.92,-0.66,151.2,289.6566,17.9782,-1.9528,55.813965,37.50024,207.7117,11928
0.040703,-4.233078,9.172467,0.217364,-0.011053,0.18301,136.92,-0.66,151.2,289.6566,17.9782,-1.9528,55.813965,37.50024,207.7117,11938
0.126897,-4.441379,9.601042,0.180712,0.00483,0.156743,136.38,-0.84,150.96,289.6566,17.9782,-1.9528,55.813965,37.50024,207.7117,11948
0.21309,-4.55391,10.182851,0.204536,-0.000668,0.121313,136.38,-0.84,150.96,289.6566,17.9782,-1.9528,55.813965,37.50024,207.7117,11957
0.136474,-4.527573,10.714379,0.296166,0.034151,0.079774,136.62,-0.78,149.88,288.8348,17.3684,-1.8099,55.813965,37.50024,207.7117,11968
0.136474,-4.527573,10.714379,0.422004,0.070192,0.044955,136.62,-0.78,149.88,288.8348,17.3684,-1.8099,55.813965,37.50024,207.7117,11978
0.040703,-4.348003,10.913105,0.626033,0.097681,0.028461,137.22,-1.5,150.36,288.8348,17.3684,-1.8099,55.813965,37.50024,207.7117,11988
0.093377,-4.189981,10.63058,0.770197,0.078133,0.002805,137.22,-1.5,150.36,288.8348,17.3684,-1.8099,55.813965,37.50024,207.7117,11999
0.184359,-3.835628,9.742304,0.770197,0.078133,0.002805,136.98,-1.38,150.54,288.2927,16.7929,-1.6774,55.813965,37.50024,207.7117,12008
0.184359,-3.835628,9.742304,0.880153,0.045147,-0.02224,136.98,-1.38,150.54,288.2927,16.7929,-1.6774,55.813965,37.50024,207.7117,12018
0.268159,-3.48367,9.172467,0.936963,-0.007388,-0.040566,136.92,-1.14,149.82,288.2927,16.7929,-1.6774,55.813965,37.50024,207.7117,12028
0.318439,-3.100586,8.882759,0.937574,-0.035488,-0.06439,136.92,-1.14,149.82,288.2927,16.7929,-1.6774,55.813965,37.50024,207.7117,12038
0.316044,-2.894678,8.91628,0.944294,-0.031212,-0.084549,136.92,-2.04,149.58,285.9599,15.0929,-1.4978,55.813965,37.50024,207.7117,12049
0.167599,-2.595394,8.966559,0.96995,-0.035488,-0.116924,136.92,-2.04,149.58,285.9599,15.0929,-1.4978,55.813965,37.50024,207.7117,12058
-0.043097,-2.413429,9.002473,1.007824,-0.034877,-0.126087,136.68,-2.58,149.22,285.9599,15.0929,-1.4978,55.813965,37.50024,207.7117,12068
-0.043097,-2.413429,9.002473,1.021263,-0.043429,-0.124866,136.68,-2.58,149.22,285.9599,15.0929,-1.4978,55.813965,37.50024,207.7117,12078
-0.062251,-2.286532,8.767835,1.021263,-0.043429,-0.124866,136.44,-3.42,149.04,283.3535,12.945,-1.592,55.813965,37.50024,207.7117,12088
-0.035914,-2.085413,8.820508,0.946737,-0.054424,-0.105929,136.44,-3.42,149.04,283.3535,12.945,-1.592,55.813965,37.50024,207.7117,12098
0,-2.288926,8.959376,0.855108,-0.041596,-0.080273,136.98,-4.5,148.5,283.3535,12.945,-1.592,55.813965,37.50024,207.7117,12108
0.169994,-2.619336,9.421472,0.748206,-0.001279,-0.049729,136.98,-4.5,148.5,283.3535,12.945,-1.592,55.813965,37.50024,207.7117,12118
0.169994,-2.619336,9.421472,0.66635,0.038427,-0.004525,137.64,-4.92,147.72,279.9253,10.7094,-1.734,55.813965,37.50024,207.7117,12129
0.26337,-2.597788,9.972155,0.633974,0.112953,0.02724,137.64,-4.92,147.72,279.9253,10.7094,-1.734,55.813965,37.50024,207.7117,12138
0.39745,-2.454131,10.297776,0.661463,0.180759,0.04129,137.4,-5.28,146.88,279.9253,10.7094,-1.734,55.813965,37.50024,207.7117,12148
0.39745,-2.454131,10.297776,0.767754,0.131279,0.024185,137.4,-5.28,146.88,279.9253,10.7094,-1.734,55.813965,37.50024,207.7117,12158
0.375901,-2.382303,9.960183,0.86366,0.034762,-0.005747,137.22,-6.36,146.46,276.6884,8.295,-1.4619,55.813965,37.50024,207.7117,12168
0.328016,-2.154847,9.77343,0.93452,-0.036098,-0.044842,137.22,-6.36,146.46,276.6884,8.295,-1.4619,55.813965,37.50024,207.7117,12178
0.311256,-2.008796,9.608225,0.93452,-0.036098,-0.044842,137.16,-6.96,146.94,276.6884,8.295,-1.4619,55.813965,37.50024,207.7117,12188
0.256187,-1.733455,9.284998,0.956511,-0.081913,-0.083327,137.16,-6.96,146.94,276.6884,8.295,-1.4619,55.813965,37.50024,207.7117,12198
0.256187,-1.733455,9.284998,0.909475,-0.078859,-0.118757,137.04,-7.14,146.58,275.2244,7.3088,-1.4312,55.813965,37.50024,207.7117,12208
0.086194,-1.436565,9.227535,0.845945,-0.020827,-0.135861,137.04,-7.14,146.58,275.2244,7.3088,-1.4312,55.813965,37.50024,207.7117,12218
0.093377,-1.118126,9.179649,0.755536,0.035373,-0.155409,136.8,-7.38,146.1,275.2244,7.3088,-1.4312,55.813965,37.50024,207.7117,12228
0.074223,-0.837996,9.895537,0.704835,0.057364,-0.165183,136.8,-7.38,146.1,275.2244,7.3088,-1.4312,55.813965,37.50024,207.7117,12238
0.074223,-0.837996,9.895537,0.714608,0.115396,-0.171902,137.16,-8.28,145.98,272.494,5.273,-1.5679,55.813965,37.50024,207.7117,12248
0.328016,-1.015172,10.005674,0.754315,0.141663,-0.140748,137.16,-8.28,145.98,272.494,5.273,-1.5679,55.813965,37.50024,207.7117,12258
0.404632,-0.818842,9.847652,0.767754,0.062862,-0.12792,137.4,-9.24,145.5,272.494,5.273,-1.5679,55.813965,37.50024,207.7117,12268
0.466884,-0.720677,9.656111,0.721328,0.015214,-0.113259,137.4,-9.24,145.5,272.494,5.273,-1.5679,55.813965,37.50024,207.7117,12278
0.433364,-0.629694,9.98652,0.721328,0.015214,-0.113259,136.98,-9.42,145.98,270.1871,3.6184,-1.3673,55.813965,37.50024,207.7117,12288
0.26337,-0.739831,9.895537,0.649857,0.088518,-0.065612,137.34,-9.84,146.1,270.1871,3.6184,-1.3673,55.813965,37.50024,207.7117,12298
0.26337,-0.739831,9.895537,0.649857,0.088518,-0.065612,137.34,-9.84,146.1,270.1871,3.6184,-1.3673,55.813965,37.50024,207.7117,12308
