LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Speed ( m/s),Time since start in ms 
55.85561,37.47873,180.0588,0,928
55.85561,37.47873,180.0588,0,938
55.85561,37.47873,180.0588,0,949
55.85561,37.47873,180.0588,0,958
55.85561,37.47873,180.0588,0,968
55.85561,37.47873,180.0588,0,978
55.85561,37.47873,180.0588,0,988
55.85561,37.47873,180.0588,0,998
55.85561,37.47873,180.0588,0,1008
55.85561,37.47873,180.0588,0,1018
55.85561,37.47873,180.0588,0,1029
55.85561,37.47873,180.0588,0,1038
55.85561,37.47873,180.0588,0,1048
55.85561,37.47873,180.0588,0,1059
55.85561,37.47873,180.0588,0,1068
55.85561,37.47873,180.0588,0,1079
55.85561,37.47873,180.0588,0,1088
55.85561,37.47873,180.0588,0,1098
55.85561,37.47873,180.0588,0,1108
55.85561,37.47873,180.0588,0,1118
55.85561,37.47873,180.0588,0,1128
55.85561,37.47873,180.0588,0,1138
55.85561,37.47873,180.0588,0,1148
55.85561,37.47873,180.0588,0,1159
55.85561,37.47873,180.0588,0,1168
55.85561,37.47873,180.0588,0,1178
55.85561,37.47873,180.0588,0,1189
55.85561,37.47873,180.0588,0,1198
55.85561,37.47873,180.0588,0,1208
55.85561,37.47873,180.0588,0,1218
55.85561,37.47873,180.0588,0,1228
55.85561,37.47873,180.0588,0,1238
55.85561,37.47873,180.0588,0,1248
55.85561,37.47873,180.0588,0,1258
55.85561,37.47873,180.0588,0,1268
55.85561,37.47873,180.0588,0,1278
55.85561,37.47873,180.0588,0,1288
55.85561,37.47873,180.0588,0,1299
55.85561,37.47873,180.0588,0,1308
55.85561,37.47873,180.0588,0,1318
55.85561,37.47873,180.0588,0,1328
55.85561,37.47873,180.0588,0,1338
55.85561,37.47873,180.0588,0,1349
55.85561,37.47873,180.0588,0,1358
55.85561,37.47873,180.0588,0,1368
55.85561,37.47873,180.0588,0,1378
55.85561,37.47873,180.0588,0,1388
55.85561,37.47873,180.0588,0,1398
55.85561,37.47873,180.0588,0,1409
55.85561,37.47873,180.0588,0,1418
55.85561,37.47873,180.0588,0,1428
55.85561,37.47873,180.0588,0,1439
55.85561,37.47873,180.0588,0,1448
55.85561,37.47873,180.0588,0,1458
55.85561,37.47873,180.0588,0,1469
55.85561,37.47873,180.0588,0,1478
55.85561,37.47873,180.0588,0,1488
55.855606,37.478737,179.3952,0,1498
55.855606,37.478737,179.3952,0,1508
55.855606,37.478737,179.3952,0,1518
55.855606,37.478737,179.3952,0,1528
55.855606,37.478737,179.3952,0,1538
55.855606,37.478737,179.3952,0,1549
55.855606,37.478737,179.3952,0,1558
55.855606,37.478737,179.3952,0,1568
55.855606,37.478737,179.3952,0,1579
55.855606,37.478737,179.3952,0,1588
55.855606,37.478737,179.3952,0,1598
55.855606,37.478737,179.3952,0,1609
55.855606,37.478737,179.3952,0,1619
55.855606,37.478737,179.3952,0,1628
55.855606,37.478737,179.3952,0,1638
55.855606,37.478737,179.3952,0,1648
55.855606,37.478737,179.3952,0,1658
55.855606,37.478737,179.3952,0,1668
55.855606,37.478737,179.3952,0,1678
55.855606,37.478737,179.3952,0,1688
55.855606,37.478737,179.3952,0,1698
55.855606,37.478737,179.3952,0,1708
55.855606,37.478737,179.3952,0,1718
55.855606,37.478737,179.3952,0,1729
55.855606,37.478737,179.3952,0,1739
55.855606,37.478737,179.3952,0,1748
55.855606,37.478737,179.3952,0,1758
55.855606,37.478737,179.3952,0,1768
55.855606,37.478737,179.3952,0,1778
55.855606,37.478737,179.3952,0,1788
55.855606,37.478737,179.3952,0,1798
55.855606,37.478737,179.3952,0,1808
55.855606,37.478737,179.3952,0,1818
55.855606,37.478737,179.3952,0,1829
55.855606,37.478737,179.3952,0,1838
55.855606,37.478737,179.3952,0,1848
55.855606,37.478737,179.3952,0,1858
55.855606,37.478737,179.3952,0,1869
55.855606,37.478737,179.3952,0,1878
55.855606,37.478737,179.3952,0,1889
55.855606,37.478737,179.3952,0,1898
55.855606,37.478737,179.3952,0,1908
55.855606,37.478737,179.3952,0,1918
55.855606,37.478737,179.3952,0,1929
55.855606,37.478737,179.3952,0,1938
55.855606,37.478737,179.3952,0,1948
55.855606,37.478737,179.3952,0,1959
55.855606,37.478737,179.3952,0,1968
55.855606,37.478737,179.3952,0,1978
55.855606,37.478737,179.3952,0,1988
