ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),Time since start in ms 
-0.098165,0.859545,9.747093,0.001654,-0.036616,-0.002898,-5.46,-10.08,-38.1,142.025,-4.719,0.5161,55.813995,37.500454,222.4711,1734
-0.071828,0.87391,9.718362,-0.013007,-0.04639,0.003822,-5.46,-10.08,-38.1,142.025,-4.719,0.5161,55.813995,37.500454,222.4711,1743
-0.069434,0.849968,9.780613,-0.027057,-0.033562,0.00993,-5.58,-10.08,-37.92,137.0805,-4.7563,0.5148,55.813995,37.500454,222.4711,1754
-0.117319,0.830813,9.857229,-0.031333,-0.019512,0.011763,-5.58,-10.08,-37.92,137.0805,-4.7563,0.5148,55.813995,37.500454,222.4711,1764
-0.117319,0.830813,9.857229,-0.023392,-0.015236,0.00993,-5.04,-10.26,-37.74,137.0805,-4.7563,0.5148,55.813995,37.500454,222.4711,1773
-0.086194,0.842785,9.859624,-0.017283,-0.010349,0.008098,-5.04,-10.26,-37.74,137.0805,-4.7563,0.5148,55.813995,37.500454,222.4711,1784
-0.090982,0.770957,9.840469,-0.017283,-0.010349,0.008098,-4.62,-10.62,-38.1,145.7949,-4.8065,0.4355,55.813995,37.500454,222.4711,1793
-0.076617,0.787716,9.881172,-0.01484,-0.017069,0.006265,-4.62,-10.62,-38.1,145.7949,-4.8065,0.4355,55.813995,37.500454,222.4711,1804
-0.076617,0.787716,9.881172,-0.013007,-0.014625,0.004432,-4.26,-10.56,-38.52,145.7949,-4.8065,0.4355,55.813995,37.500454,222.4711,1814
-0.090982,0.775745,9.929058,-0.006288,-0.012182,0.001378,-4.26,-10.56,-38.52,145.7949,-4.8065,0.4355,55.813995,37.500454,222.4711,1823
-0.057463,0.802082,9.957788,-0.006288,-0.012182,0.001378,-4.38,-10.02,-38.7,147.3929,-4.7898,0.4308,55.813995,37.500454,222.4711,1834
-0.064645,0.802082,9.921875,0.001043,-0.013404,-0.001676,-4.38,-10.02,-38.7,147.3929,-4.7898,0.4308,55.813995,37.500454,222.4711,1844
-0.079011,0.835602,9.876384,0.00593,-0.018901,-0.000454,-4.86,-9.96,-37.74,147.3929,-4.7898,0.4308,55.813995,37.500454,222.4711,1853
-0.079011,0.835602,9.876384,0.013871,-0.011571,0.001989,-4.86,-9.96,-37.74,147.3929,-4.7898,0.4308,55.813995,37.500454,222.4711,1864
-0.071828,0.87391,9.783007,0.002264,-0.007295,-0.000454,-4.86,-10.2,-37.68,142.246,-4.7561,0.4221,55.813995,37.500454,222.4711,1873
-0.088588,0.89067,9.708784,0.000432,-0.004241,-0.001065,-4.86,-10.2,-37.68,142.246,-4.7561,0.4221,55.813995,37.500454,222.4711,1884
-0.086194,0.885882,9.759064,-0.002622,0.001257,-0.006563,-4.86,-10.38,-38.28,142.246,-4.7561,0.4221,55.813995,37.500454,222.4711,1894
-0.081405,0.811659,9.818921,-0.005677,0.003701,-0.010228,-4.86,-10.38,-38.28,142.246,-4.7561,0.4221,55.813995,37.500454,222.4711,1904
-0.081405,0.811659,9.818921,-0.005677,0.003701,-0.010228,-4.86,-10.68,-38.58,145.6057,-4.773,0.4186,55.813995,37.500454,222.4711,1914
-0.031126,0.814053,9.862018,-0.004455,0.013474,-0.008396,-4.86,-10.68,-38.58,145.6057,-4.773,0.4186,55.813995,37.500454,222.4711,1924
-0.028731,0.802082,9.871595,0.008984,-0.001186,-0.015115,-5.22,-10.32,-38.7,145.6057,-4.773,0.4186,55.813995,37.500454,222.4711,1933
-0.045491,0.816448,9.893144,0.027921,-0.010349,-0.01878,-5.22,-10.32,-38.7,145.6057,-4.773,0.4186,55.813995,37.500454,222.4711,1944
-0.043097,0.821236,9.852441,0.035862,-0.012182,-0.013894,-5.58,-9.78,-38.82,136.7974,-4.7995,0.4376,55.813995,37.500454,222.4711,1954
-0.059857,0.816448,9.759064,0.032197,-0.01096,-0.007785,-5.58,-9.78,-38.82,136.7974,-4.7995,0.4376,55.81399,37.500458,219.5426,1963
-0.059857,0.816448,9.759064,0.010817,-0.014625,-0.005952,-6.06,-9.6,-38.82,136.7974,-4.7995,0.4376,55.81399,37.500458,219.5426,1973
-0.064645,0.806871,9.720756,-0.010564,-0.016458,-0.002287,-6.06,-9.6,-38.82,136.7974,-4.7995,0.4376,55.81399,37.500458,219.5426,1984
-0.069434,0.821236,9.847652,-0.010564,-0.016458,-0.002287,-6.18,-9.78,-38.64,136.8589,-4.836,0.3822,55.81399,37.500458,219.5426,1993
-0.064645,0.814053,9.943423,-0.013007,-0.010349,-0.005952,-6.18,-9.78,-38.64,136.8589,-4.836,0.3822,55.81399,37.500458,219.5426,2004
-0.064645,0.814053,9.943423,0.004097,-0.005462,-0.01145,-5.46,-10.2,-38.46,136.8589,-4.836,0.3822,55.81399,37.500458,219.5426,2013
-0.095771,0.816448,9.924269,0.010206,0.000646,-0.010839,-5.46,-10.2,-38.46,136.8589,-4.836,0.3822,55.81399,37.500458,219.5426,2024
-0.102954,0.823631,9.785401,0.017536,3.5E-05,-0.004731,-4.98,-10.26,-38.46,142.3376,-4.8165,0.3477,55.81399,37.500458,219.5426,2033
-0.129291,0.802082,9.780613,0.01326,0.001257,-0.001676,-4.98,-10.26,-38.46,142.3376,-4.8165,0.3477,55.81399,37.500458,219.5426,2044
-0.129291,0.802082,9.780613,-0.00079,0.014085,-0.002287,-4.8,-10.62,-38.58,142.3376,-4.8165,0.3477,55.81399,37.500458,219.5426,2054
-0.148445,0.799688,9.80695,-0.016061,0.025081,0.0026,-4.74,-10.56,-38.88,142.3376,-4.8165,0.3477,55.81399,37.500458,219.5426,2064
-0.10056,0.830813,9.835681,-0.028279,0.022027,0.000767,-4.74,-10.56,-38.88,142.3376,-4.8165,0.3477,55.81399,37.500458,219.5426,2073
-0.047885,0.90743,9.876384,-0.018505,0.011031,-0.015726,-4.86,-10.32,-38.94,141.8079,-4.8104,0.395,55.81399,37.500458,219.5426,2084
-0.047885,0.90743,9.876384,-0.018505,0.011031,-0.015726,-4.86,-10.32,-38.94,141.8079,-4.8104,0.395,55.81399,37.500458,219.5426,2093
-0.045491,0.888276,9.93624,0.001654,-0.017069,-0.03283,-4.98,-9.96,-38.76,141.8079,-4.8104,0.395,55.81399,37.500458,219.5426,2103
-0.081405,0.806871,9.890749,0.025477,-0.023788,-0.031609,-4.98,-9.96,-38.76,141.8079,-4.8104,0.395,55.81399,37.500458,219.5426,2114
-0.114925,0.770957,9.787795,0.02731,-0.028064,-0.030998,-4.68,-10.14,-38.28,142.0472,-4.784,0.4575,55.81399,37.500458,219.5426,2123
-0.138868,0.775745,9.785401,0.023645,-0.020123,-0.026722,-4.68,-10.14,-38.28,142.0472,-4.784,0.4575,55.81399,37.500458,219.5426,2133
-0.138868,0.775745,9.785401,0.019369,0.004311,-0.009007,-4.68,-10.5,-38.22,142.0472,-4.784,0.4575,55.81399,37.500458,219.5426,2144
-0.136474,0.826025,9.787795,0.016925,0.023859,0.003822,-5.46,-10.62,-38.34,142.0472,-4.784,0.4575,55.81399,37.500458,219.5426,2154
-0.088588,0.859545,9.725544,0.018147,0.018972,0.012374,-5.46,-10.62,-38.34,142.0472,-4.784,0.4575,55.81399,37.500458,219.5426,2163
-0.086194,0.823631,9.718362,0.010206,0.001868,0.009319,-6.18,-9.96,-38.76,136.6013,-4.8351,0.4675,55.81399,37.500458,219.5426,2174
-0.107742,0.816448,9.761458,0.004097,-0.004241,0.014206,-6.18,-9.96,-38.76,136.6013,-4.8351,0.4675,55.81399,37.500458,219.5426,2184
-0.107742,0.816448,9.761458,0.004097,-0.004241,0.014206,-5.4,-9.96,-38.28,136.6013,-4.8351,0.4675,55.81399,37.500458,219.5426,2194
-0.146051,0.823631,9.785401,-0.009953,-0.017069,0.008708,-5.4,-9.96,-38.28,136.6013,-4.8351,0.4675,55.81399,37.500458,219.5426,2204
-0.141262,0.768562,9.924269,-0.017894,-0.023177,0.00993,-5.46,-10.08,-38.16,141.7029,-4.8511,0.5036,55.81399,37.500458,219.5426,2214
