Keuwl Accelerometer Data File
2021-04-25 22-06-32

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.6358438,0.019154,-0.189148,9.943423,9.945240,1.095215,275.782379
0.6378435,0.009577,-0.191542,9.941029,9.942879,1.105353,272.862396
0.6398432,0.000000,-0.193936,9.953000,9.954889,1.116275,270.000000
0.6418429,-0.007183,-0.186753,9.933846,9.935604,1.077745,267.797394
0.6438427,-0.011971,-0.181965,9.929058,9.930733,1.052205,266.235962
0.6458425,-0.016760,-0.181965,9.929058,9.930739,1.054248,264.737610
0.6478422,-0.021548,-0.172388,9.938635,9.940153,1.001515,262.874969
0.6498420,-0.031126,-0.162811,9.931452,9.932835,0.956135,259.177002
0.6518417,-0.040703,-0.179571,9.929058,9.930765,1.062384,257.228760
0.6538414,-0.043097,-0.172388,9.936240,9.937829,1.024502,255.963760
0.6558411,-0.038308,-0.172388,9.943423,9.944991,1.017411,257.471191
0.6578408,-0.040703,-0.169994,9.945818,9.947354,1.006971,256.534790
0.6598407,-0.055068,-0.181965,9.950606,9.952422,1.094500,253.162521
0.6618404,-0.057463,-0.186753,9.938635,9.940556,1.126396,252.897278
0.6638402,-0.067040,-0.189148,9.933846,9.935873,1.157244,250.484131
0.6658399,-0.067040,-0.184359,9.938635,9.940571,1.130731,250.016891
0.6678396,-0.059857,-0.174782,9.941029,9.942745,1.064776,251.095428
0.6698394,-0.057463,-0.179571,9.948212,9.949998,1.085705,252.255325
0.6718392,-0.057463,-0.189148,9.955395,9.957357,1.137632,253.101349
0.6738389,-0.052674,-0.184359,9.950606,9.952454,1.103935,254.054611
0.6758386,-0.050280,-0.172388,9.957788,9.959408,1.033251,253.739792
0.6778384,-0.028731,-0.172388,9.969760,9.971292,1.004247,260.537689
0.6798381,-0.014366,-0.160416,9.955395,9.956697,0.926829,264.882690
0.6818379,-0.014366,-0.165205,9.945818,9.947200,0.955111,265.030273
0.6838376,-0.004789,-0.158022,9.943423,9.944680,0.911072,268.264282
0.6858373,-0.004789,-0.153234,9.960183,9.961363,0.881822,268.210083
0.6878371,0.011971,-0.146051,9.945818,9.946898,0.844183,274.685913
0.6898369,0.019154,-0.124502,9.941029,9.941827,0.726046,278.746155
0.6918367,0.016760,-0.114925,9.950606,9.951284,0.668811,278.297150
0.6938364,0.009577,-0.117319,9.945818,9.946514,0.677820,274.666870
0.6958361,0.011971,-0.112531,9.955395,9.956038,0.651621,276.072449
0.6978359,0.011971,-0.110137,9.960183,9.960799,0.637351,276.203461
0.6998356,0.014366,-0.100560,9.950606,9.951124,0.584503,278.130096
0.7018354,0.007183,-0.095771,9.941029,9.941493,0.553908,274.289154
0.7038351,0.007183,-0.105348,9.945818,9.946379,0.608451,273.900482
0.7058348,0.014366,-0.102954,9.933846,9.934390,0.599378,277.943481
